Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
HSC,HARSCO CORP,Equity,0.17,14.9,"3,390,733.00","50,521,921.70","50,521,921.70",Industrials,2412700,US4158641070,New York Stock Exchange Inc.
VSTO,VISTA OUTDOOR INC,Equity,0.17,20.98,"2,405,749.00","50,472,614.02","50,472,614.02",Consumer Discretionary,BVGC697,US9283771007,New York Stock Exchange Inc.
HUBG,HUB GROUP INC CLASS A,Equity,0.17,35.85,"1,405,683.00","50,393,735.55","50,393,735.55",Industrials,2407632,US4433201062,NASDAQ
ADC,AGREE REALTY REIT CORP,Equity,0.17,45.53,"1,105,565.00","50,336,374.45","50,336,374.45",Real Estate,2062161,US0084921008,New York Stock Exchange Inc.
EBIX,EBIX INC,Equity,0.17,55.35,"907,150.00","50,210,752.50","50,210,752.50",Information Technology,2008400,US2787152063,NASDAQ
SGMS,SCIENTIFIC GAMES CORP CLASS A,Equity,0.17,23.2,"2,162,402.00","50,167,726.40","50,167,726.40",Consumer Discretionary,2919290,US80874P1093,NASDAQ
NAVG,NAVIGATORS GROUP INC,Equity,0.17,53,"939,726.00","49,805,478.00","49,805,478.00",Financials,2627850,US6389041020,NASDAQ
CAL,CALERES INC,Equity,0.17,27.34,"1,821,578.00","49,801,942.52","49,801,942.52",Consumer Discretionary,BWX4MD9,US1295001044,New York Stock Exchange Inc.
GIMO,GIGAMON INC,Equity,0.17,38.15,"1,303,142.00","49,714,867.30","49,714,867.30",Information Technology,BBCRDW8,US37518B1026,New York Stock Exchange Inc.
STBA,S AND T BANCORP INC,Equity,0.17,33.37,"1,481,156.00","49,426,175.72","49,426,175.72",Financials,2781109,US7838591011,NASDAQ
SAIA,SAIA INC,Equity,0.17,46.2,"1,063,725.00","49,144,095.00","49,144,095.00",Industrials,2982399,US78709Y1055,NASDAQ
CUB,CUBIC CORP,Equity,0.17,46.35,"1,058,660.00","49,068,891.00","49,068,891.00",Industrials,2239266,US2296691064,New York Stock Exchange Inc.
RGR,STURM RUGER INC,Equity,0.17,63.7,"769,141.00","48,994,281.70","48,994,281.70",Consumer Discretionary,2856289,US8641591081,New York Stock Exchange Inc.
SWM,SCHWEITZER MAUDUIT INTERNATIONAL I,Equity,0.16,37.28,"1,305,559.00","48,671,239.52","48,671,239.52",Materials,2782038,US8085411069,New York Stock Exchange Inc.
SCHL,SCHOLASTIC CORP,Equity,0.16,42.53,"1,144,154.00","48,660,869.62","48,660,869.62",Consumer Discretionary,2779234,US8070661058,NASDAQ
BMI,BADGER METER INC,Equity,0.16,39.2,"1,235,401.00","48,427,719.20","48,427,719.20",Information Technology,2069128,US0565251081,New York Stock Exchange Inc.
DSW,DSW INC CLASS A,Equity,0.16,16.83,"2,868,476.00","48,276,451.08","48,276,451.08",Consumer Discretionary,B0BV2V6,US23334L1026,New York Stock Exchange Inc.
LABL,MULTI COLOR CORP,Equity,0.16,85.9,"561,438.00","48,227,524.20","48,227,524.20",Industrials,2609858,US6253831043,NASDAQ
TBI,TRUEBLUE INC,Equity,0.16,26.85,"1,795,310.00","48,204,073.50","48,204,073.50",Industrials,2519849,US89785X1019,New York Stock Exchange Inc.
TVTY,TIVITY HEALTH INC,Equity,0.16,33.95,"1,417,820.00","48,134,989.00","48,134,989.00",Health Care,BD8Q1B8,US88870R1023,NASDAQ
FOXF,FOX FACTORY HOLDING CORP,Equity,0.16,32.85,"1,459,926.00","47,958,569.10","47,958,569.10",Consumer Discretionary,BCRY5K3,US35138V1026,NASDAQ
IPXL,IMPAX LABORATORIES INC,Equity,0.16,15.25,"3,132,250.00","47,766,812.50","47,766,812.50",Health Care,2373722,US45256B1017,NASDAQ
TREE,LENDINGTREE INC,Equity,0.16,155.6,"306,566.00","47,701,669.60","47,701,669.60",Financials,BV8TD84,US52603B1070,NASDAQ
SPTN,SPARTANNASH,Equity,0.16,29.8,"1,598,539.00","47,636,462.20","47,636,462.20",Consumer Staples,BN40158,US8472151005,NASDAQ
SXI,STANDEX INTERNATIONAL CORP,Equity,0.16,87.9,"540,732.00","47,530,342.80","47,530,342.80",Industrials,2840174,US8542311076,New York Stock Exchange Inc.
AIR,AAR CORP,Equity,0.16,34.94,"1,355,343.00","47,355,684.42","47,355,684.42",Industrials,2001119,US0003611052,New York Stock Exchange Inc.
OCLR,OCLARO INC,Equity,0.16,8.88,"5,325,149.00","47,287,323.12","47,287,323.12",Information Technology,B01W5C1,US67555N2062,NASDAQ
BABY,NATUS MEDICAL INC,Equity,0.16,33.9,"1,393,883.00","47,252,633.70","47,252,633.70",Health Care,2771133,US6390501038,NASDAQ
PENN,PENN NATIONAL GAMING INC,Equity,0.16,19.33,"2,439,033.00","47,146,507.89","47,146,507.89",Consumer Discretionary,2682105,US7075691094,NASDAQ
CALM,CAL MAINE FOODS INC,Equity,0.16,37.2,"1,261,060.00","46,911,432.00","46,911,432.00",Consumer Staples,2158781,US1280302027,NASDAQ
USD,USD CASH,Cash,0.16,100,"46,910,230.00","46,910,229.65","46,910,229.65",Cash and/or Derivatives,-,-,-
EBS,EMERGENT BIOSOLUTIONS INC,Equity,0.16,31.93,"1,466,770.00","46,833,966.10","46,833,966.10",Health Care,B1HJLW5,US29089Q1058,New York Stock Exchange Inc.
HF,HFF INC CLASS A,Equity,0.16,31.19,"1,498,865.00","46,749,599.35","46,749,599.35",Real Estate,B1Q1RT1,US40418F1084,New York Stock Exchange Inc.
ITGR,INTEGER HOLDINGS CORP,Equity,0.16,39.7,"1,170,070.00","46,451,779.00","46,451,779.00",Health Care,BD06LM7,US45826H1095,New York Stock Exchange Inc.
ECOL,US ECOLOGY INC,Equity,0.16,50.02,"925,181.00","46,282,179.52","46,282,179.52",Industrials,2772396,US91732J1025,NASDAQ
ABAX,ABAXIS INC,Equity,0.16,48.4,"956,221.00","46,281,096.40","46,281,096.40",Health Care,2011550,US0025671050,NASDAQ
FCF,FIRST COMMONWEALTH FINANCIAL CORP,Equity,0.15,12.28,"3,721,489.00","45,699,884.92","45,699,884.92",Financials,2351546,US3198291078,New York Stock Exchange Inc.
ASTE,ASTEC INDUSTRIES INC,Equity,0.15,55.97,"810,251.00","45,349,748.47","45,349,748.47",Industrials,2060370,US0462241011,NASDAQ
IPCC,INFINITY PROPERTY AND CASUALTY COR,Equity,0.15,95.75,"469,847.00","44,987,850.25","44,987,850.25",Financials,2313739,US45665Q1031,NASDAQ
STC,STEWART INFO SERVICES CORP,Equity,0.15,45.24,"993,460.00","44,944,130.40","44,944,130.40",Financials,2848736,US8603721015,New York Stock Exchange Inc.
COKE,COCA COLA BOTTLING,Equity,0.15,227.74,"196,782.00","44,815,132.68","44,815,132.68",Consumer Staples,2206721,US1910981026,NASDAQ
CIR,CIRCOR INTERNATIONAL INC,Equity,0.15,64.46,"694,949.00","44,796,412.54","44,796,412.54",Industrials,2496384,US17273K1097,New York Stock Exchange Inc.
GOV,GOVERNMENT PROPERTIES INCOME TRUST,Equity,0.15,21.6,"2,073,457.00","44,786,671.20","44,786,671.20",Real Estate,B4ZG8D9,US38376A1034,NASDAQ
PATK,PATRICK INDUSTRIES INC,Equity,0.15,66.2,"676,470.00","44,782,314.00","44,782,314.00",Industrials,2673154,US7033431039,NASDAQ
GTLS,CHART INDUSTRIES INC,Equity,0.15,34.35,"1,302,009.00","44,724,009.15","44,724,009.15",Industrials,B19HNF4,US16115Q3083,NASDAQ
ABG,ASBURY AUTOMOTIVE GROUP INC.,Equity,0.15,55.95,"798,745.00","44,689,782.75","44,689,782.75",Consumer Discretionary,2855855,US0434361046,New York Stock Exchange Inc.
BEL,BELMOND LTD CLASS A,Equity,0.15,12.35,"3,588,679.00","44,320,185.65","44,320,185.65",Consumer Discretionary,BNFZBM9,BMG1154H1079,New York Stock Exchange Inc.
BRKL,BROOKLINE BANCORP INC,Equity,0.15,13.8,"3,197,841.00","44,130,205.80","44,130,205.80",Financials,2967675,US11373M1071,NASDAQ
BCC,BOISE CASCADE,Equity,0.15,26.95,"1,634,168.00","44,040,827.60","44,040,827.60",Materials,B9BP4R1,US09739D1000,New York Stock Exchange Inc.
SVU,SUPERVALU INC,Equity,0.15,3.85,"11,359,666.00","43,734,714.10","43,734,714.10",Consumer Staples,2863610,US8685361037,New York Stock Exchange Inc.
CVGW,CALAVO GROWERS INC,Equity,0.15,67.7,"645,231.00","43,682,138.70","43,682,138.70",Consumer Staples,2859200,US1282461052,NASDAQ
PLUS,EPLUS,Equity,0.15,78.75,"553,945.00","43,623,168.75","43,623,168.75",Information Technology,2597748,US2942681071,NASDAQ
BGG,BRIGGS AND STRATTON CORP,Equity,0.15,23.78,"1,817,399.00","43,217,748.22","43,217,748.22",Industrials,2156581,US1090431099,New York Stock Exchange Inc.
SPXC,SPX CORP,Equity,0.15,24.09,"1,788,941.00","43,095,588.69","43,095,588.69",Industrials,2787185,US7846351044,New York Stock Exchange Inc.
CNSL,CONSOLIDATED COMMUNICATIONS HOLDIN,Equity,0.15,19.92,"2,161,385.00","43,054,789.20","43,054,789.20",Telecommunications,B07LSQ7,US2090341072,NASDAQ
BANC,BANC OF CALIFORNIA INC,Equity,0.15,20.3,"2,118,120.00","42,997,836.00","42,997,836.00",Financials,BCD47X4,US05990K1060,New York Stock Exchange Inc.
CYH,COMMUNITY HEALTH SYSTEMS INC,Equity,0.14,8.85,"4,848,141.00","42,906,047.85","42,906,047.85",Health Care,2600248,US2036681086,New York Stock Exchange Inc.
KRA,KRATON CORP,Equity,0.14,32.3,"1,312,243.00","42,385,448.90","42,385,448.90",Materials,B547X79,US50077C1062,New York Stock Exchange Inc.
IBP,INSTALLED BUILDING PRODUCTS INC,Equity,0.14,49.6,"851,179.00","42,218,478.40","42,218,478.40",Consumer Discretionary,BJSP4C9,US45780R1014,New York Stock Exchange Inc.
CMO,CAPSTEAD MORTGAGE REIT CORP,Equity,0.14,10.54,"3,992,578.00","42,081,772.12","42,081,772.12",Financials,2771984,US14067E5069,New York Stock Exchange Inc.
CPLA,CAPELLA EDUCATION,Equity,0.14,86.55,"485,863.00","42,051,442.65","42,051,442.65",Consumer Discretionary,B0GWDP5,US1395941057,NASDAQ
SPSC,SPS COMMERCE INC,Equity,0.14,58.16,"722,366.00","42,012,806.56","42,012,806.56",Information Technology,B57VWJ3,US78463M1071,NASDAQ
CKH,SEACOR HOLDINGS INC,Equity,0.14,61.21,"684,343.00","41,888,635.03","41,888,635.03",Energy,2797838,US8119041015,New York Stock Exchange Inc.
CHCO,CITY HOLDING,Equity,0.14,63.09,"662,137.00","41,774,223.33","41,774,223.33",Financials,2161778,US1778351056,NASDAQ
GNCMA,GENERAL COMMUNICATIONS INC CLASS A,Equity,0.14,36.99,"1,127,071.00","41,690,356.29","41,690,356.29",Telecommunications,2365019,US3693851095,NASDAQ
NE,NOBLE PLC,Equity,0.14,4.05,"10,289,348.00","41,671,859.40","41,671,859.40",Energy,BFG3KF2,GB00BFG3KF26,New York Stock Exchange Inc.
MANT,MANTECH INTERNATIONAL CORP CLASS A,Equity,0.14,38.3,"1,086,175.00","41,600,502.50","41,600,502.50",Information Technology,2825308,US5645631046,NASDAQ
SMP,STANDARD MOTOR PRODUCTS INC,Equity,0.14,48.66,"853,025.00","41,508,196.50","41,508,196.50",Consumer Discretionary,2838306,US8536661056,New York Stock Exchange Inc.
WETF,WISDOMTREE INVESTMENTS INC,Equity,0.14,9.51,"4,348,609.00","41,355,271.59","41,355,271.59",Financials,2476513,US97717P1049,NASDAQ
USCR,US CONCRETE INC,Equity,0.14,66.1,"625,481.00","41,344,294.10","41,344,294.10",Materials,B4M8043,US90333L2016,NASDAQ
CENTA,CENTRAL GARDEN AND PET CLASS A,Equity,0.14,28.91,"1,427,542.00","41,270,239.22","41,270,239.22",Consumer Staples,B1P36Y6,US1535272058,NASDAQ
AMSF,AMERISAFE INC,Equity,0.14,51.8,"796,643.00","41,266,107.40","41,266,107.40",Financials,B0PPHS6,US03071H1005,NASDAQ
ROCK,GIBRALTAR INDUSTRIES INC,Equity,0.14,31.1,"1,322,270.00","41,122,597.00","41,122,597.00",Industrials,2369226,US3746891072,NASDAQ
DIOD,DIODES INC,Equity,0.14,25.61,"1,598,663.00","40,941,759.43","40,941,759.43",Information Technology,2270500,US2545431015,NASDAQ
SCSC,SCANSOURCE INC,Equity,0.14,38,"1,076,671.00","40,913,498.00","40,913,498.00",Information Technology,2767756,US8060371072,NASDAQ
SSP,EW SCRIPPS CLASS A,Equity,0.14,17.18,"2,371,324.00","40,739,346.32","40,739,346.32",Consumer Discretionary,2862532,US8110544025,New York Stock Exchange Inc.
INVA,INNOVIVA INC,Equity,0.14,12.22,"3,310,263.00","40,451,413.86","40,451,413.86",Health Care,BDDXF67,US45781M1018,NASDAQ
WDR,WADDELL AND REED FINANCIAL INC CLA,Equity,0.14,16.74,"2,406,423.00","40,283,521.02","40,283,521.02",Financials,2156503,US9300591008,New York Stock Exchange Inc.
RMAX,RE MAX HOLDINGS INC CLASS A,Equity,0.13,53.15,"750,256.00","39,876,106.40","39,876,106.40",Real Estate,BF23JJ3,US75524W1080,New York Stock Exchange Inc.
CVCO,CAVCO INDUSTRIES INC,Equity,0.13,110.25,"360,666.00","39,763,426.50","39,763,426.50",Consumer Discretionary,2787022,US1495681074,NASDAQ
MNTA,MOMENTA PHARMACEUTICALS INC,Equity,0.13,14.5,"2,739,201.00","39,718,414.50","39,718,414.50",Health Care,B018VB0,US60877T1007,NASDAQ
UEIC,UNIVERSAL ELECTRONICS INC,Equity,0.13,64.6,"614,413.00","39,691,079.80","39,691,079.80",Consumer Discretionary,2911683,US9134831034,NASDAQ
ADTN,ADTRAN INC,Equity,0.13,19.25,"2,060,640.00","39,667,320.00","39,667,320.00",Information Technology,2052924,US00738A1060,NASDAQ
EPAY,BOTTOMLINE TECHNOLOGIES INC,Equity,0.13,25.01,"1,583,207.00","39,596,007.07","39,596,007.07",Information Technology,2389558,US1013881065,NASDAQ
FSS,FEDERAL SIGNAL CORP,Equity,0.13,15.68,"2,524,331.00","39,581,510.08","39,581,510.08",Industrials,2333986,US3138551086,New York Stock Exchange Inc.
SMCI,SUPER MICRO COMPUTER INC,Equity,0.13,24.6,"1,606,759.00","39,526,271.40","39,526,271.40",Information Technology,B1VQR35,US86800U1043,NASDAQ
TMP,TOMPKINS FINANCIAL CORP,Equity,0.13,75.81,"521,129.00","39,506,789.49","39,506,789.49",Financials,2888613,US8901101092,Nyse Mkt Llc
CPF,CENTRAL PACIFIC FINANCIAL CORP,Equity,0.13,30.25,"1,303,408.00","39,428,092.00","39,428,092.00",Financials,2230946,US1547604090,New York Stock Exchange Inc.
RRGB,RED ROBIN GOURMET BURGERS INC,Equity,0.13,72.08,"546,248.00","39,370,824.60","39,370,824.60",Consumer Discretionary,2966144,US75689M1018,NASDAQ
ANDE,ANDERSONS INC,Equity,0.13,35.1,"1,115,814.00","39,165,071.40","39,165,071.40",Consumer Staples,2274922,US0341641035,NASDAQ
UNT,UNIT CORP,Equity,0.13,17.83,"2,189,509.00","39,038,945.47","39,038,945.47",Energy,2925833,US9092181091,New York Stock Exchange Inc.
NCI,NAVIGANT CONSULTING INC,Equity,0.13,19.49,"2,001,447.00","39,008,202.03","39,008,202.03",Industrials,2564797,US63935N1072,New York Stock Exchange Inc.
LNN,LINDSAY CORP,Equity,0.13,85.38,"454,285.00","38,786,853.30","38,786,853.30",Industrials,2516613,US5355551061,New York Stock Exchange Inc.
STRA,STRAYER EDUCATION INC,Equity,0.13,88.45,"437,351.00","38,683,695.95","38,683,695.95",Consumer Discretionary,2853417,US8632361056,NASDAQ
VVI,VIAD CORP,Equity,0.13,44.15,"865,874.00","38,228,337.10","38,228,337.10",Industrials,B01KGF5,US92552R4065,New York Stock Exchange Inc.
ANF,ABERCROMBIE AND FITCH CLASS A,Equity,0.13,13.19,"2,896,646.00","38,206,760.74","38,206,760.74",Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
ALOG,ANALOGIC CORP,Equity,0.13,71.9,"531,086.00","38,185,083.40","38,185,083.40",Health Care,2032090,US0326572072,NASDAQ
LHCG,LHC GROUP INC,Equity,0.13,60.2,"629,482.00","37,894,816.40","37,894,816.40",Health Care,B06DT50,US50187A1079,NASDAQ
GCI,GANNETT INC,Equity,0.13,7.85,"4,827,255.00","37,893,951.75","37,893,951.75",Consumer Discretionary,BZ0P429,US36473H1041,New York Stock Exchange Inc.
SBSI,SOUTHSIDE BANCSHARES INC,Equity,0.13,32.56,"1,157,108.00","37,675,436.48","37,675,436.48",Financials,2485876,US84470P1093,NASDAQ
EXTN,EXTERRAN CORP,Equity,0.13,28.2,"1,328,213.00","37,455,606.60","37,455,606.60",Energy,BYMC5T5,US30227H1068,New York Stock Exchange Inc.
ASIX,ADVANSIX INC,Equity,0.13,28.77,"1,301,752.00","37,451,405.04","37,451,405.04",Materials,BYMMZL7,US00773T1016,New York Stock Exchange Inc.
CEVA,CEVA INC,Equity,0.13,42.25,"886,064.00","37,436,204.00","37,436,204.00",Information Technology,2986937,US1572101053,NASDAQ
ENSG,ENSIGN GROUP INC,Equity,0.13,18.38,"2,036,692.00","37,434,398.96","37,434,398.96",Health Care,B1YWPP8,US29358P1012,NASDAQ
SSTK,SHUTTERSTOCK INC,Equity,0.13,46.56,"799,917.00","37,244,135.52","37,244,135.52",Information Technology,B7ZR219,US8256901005,New York Stock Exchange Inc.
LDL,LYDALL INC,Equity,0.12,50.45,"732,848.00","36,972,181.60","36,972,181.60",Industrials,2534671,US5508191062,New York Stock Exchange Inc.
MTSC,MTS SYSTEMS CORP,Equity,0.12,51.85,"708,062.00","36,713,014.70","36,713,014.70",Information Technology,2608985,US5537771033,NASDAQ
SHLM,A SCHULMAN INC,Equity,0.12,29.3,"1,252,368.00","36,694,382.40","36,694,382.40",Materials,2779342,US8081941044,NASDAQ
GIII,G III APPAREL GROUP LTD,Equity,0.12,19.57,"1,874,267.00","36,679,405.19","36,679,405.19",Consumer Discretionary,2369721,US36237H1014,NASDAQ
HAFC,HANMI FINANCIAL CORP,Equity,0.12,26.6,"1,366,986.00","36,361,827.60","36,361,827.60",Financials,B6TPXR5,US4104952043,NASDAQ
PKY,PARKWAY INC,Equity,0.12,19.94,"1,821,296.00","36,316,642.24","36,316,642.24",Real Estate,BDCVWT4,US70156Q1076,New York Stock Exchange Inc.
WIRE,ENCORE WIRE CORP,Equity,0.12,41.35,"876,183.00","36,230,167.05","36,230,167.05",Industrials,2273446,US2925621052,NASDAQ
OSUR,ORASURE TECHNOLOGIES INC,Equity,0.12,15.07,"2,384,688.00","35,937,248.16","35,937,248.16",Health Care,2318790,US68554V1089,NASDAQ
KND,KINDRED HEATHCARE INC,Equity,0.12,9.8,"3,644,498.00","35,716,080.40","35,716,080.40",Health Care,2752677,US4945801037,New York Stock Exchange Inc.
RRD,RR DONNELLEY AND SONS,Equity,0.12,11.92,"2,988,311.00","35,620,667.12","35,620,667.12",Industrials,BYND5W0,US2578672006,New York Stock Exchange Inc.
PJC,PIPER JAFFRAY,Equity,0.12,58.65,"606,899.00","35,594,626.35","35,594,626.35",Financials,2227089,US7240781002,New York Stock Exchange Inc.
BGC,GENERAL CABLE CORP,Equity,0.12,16.55,"2,124,997.00","35,168,700.35","35,168,700.35",Industrials,2369851,US3693001089,New York Stock Exchange Inc.
IPHS,INNOPHOS HOLDINGS INC,Equity,0.12,42.29,"828,605.00","35,041,705.45","35,041,705.45",Materials,B1GHPN9,US45774N1081,NASDAQ
WING,WINGSTOP INC,Equity,0.12,28.51,"1,227,702.00","35,001,784.02","35,001,784.02",Consumer Discretionary,BYYXHN4,US9741551033,NASDAQ
HTLD,HEARTLAND EXPRESS INC,Equity,0.12,19.45,"1,799,162.00","34,993,700.90","34,993,700.90",Industrials,2414018,US4223471040,NASDAQ
LL,LUMBER LIQUIDATORS HOLDINGS INC,Equity,0.12,28.98,"1,201,392.00","34,816,340.16","34,816,340.16",Consumer Discretionary,B5KKQN9,US55003T1079,New York Stock Exchange Inc.
FBP,FIRST BANCORP,Equity,0.12,5.19,"6,704,433.00","34,796,007.27","34,796,007.27",Financials,2296926,PR3186727065,New York Stock Exchange Inc.
NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Equity,0.12,30.52,"1,136,429.00","34,683,813.08","34,683,813.08",Financials,B888DV3,US6337071046,New York Stock Exchange Inc.
BJRI,BJS RESTAURANTS INC,Equity,0.12,44.8,"770,298.00","34,509,350.40","34,509,350.40",Consumer Discretionary,2200552,US09180C1062,NASDAQ
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Equity,0.12,24.65,"1,397,251.00","34,442,237.15","34,442,237.15",Financials,2912374,US91359V1070,New York Stock Exchange Inc.
UFCS,UNITED FIRE GROUP INC,Equity,0.12,43.25,"795,928.00","34,423,886.00","34,423,886.00",Financials,B4WXG84,US9103401082,NASDAQ
OXM,OXFORD INDUSTRIES INC,Equity,0.12,53.74,"639,993.00","34,393,223.82","34,393,223.82",Consumer Discretionary,2665300,US6914973093,New York Stock Exchange Inc.
TYPE,MONOTYPE IMAGING HOLDINGS INC,Equity,0.12,19.55,"1,753,449.00","34,279,927.95","34,279,927.95",Information Technology,B1YWR85,US61022P1003,NASDAQ
ALG,ALAMO GROUP INC,Equity,0.12,85.13,"401,670.00","34,194,167.10","34,194,167.10",Industrials,2021634,US0113111076,New York Stock Exchange Inc.
VRTU,VIRTUSA CORP,Equity,0.12,29.02,"1,176,133.00","34,131,379.66","34,131,379.66",Information Technology,B1YWRN0,US92827P1021,NASDAQ
LMNX,LUMINEX CORP,Equity,0.12,20.26,"1,681,238.00","34,061,881.88","34,061,881.88",Health Care,2572109,US55027E1029,NASDAQ
CUBI,CUSTOMERS BANCORP INC,Equity,0.12,27.95,"1,218,555.00","34,058,612.25","34,058,612.25",Financials,B6XHXY4,US23204G1004,New York Stock Exchange Inc.
BEAT,BIOTELEMETRY INC,Equity,0.12,28.85,"1,180,187.00","34,048,394.95","34,048,394.95",Health Care,BCD7L64,US0906721065,NASDAQ
GLT,GLATFELTER,Equity,0.11,18.33,"1,853,474.00","33,974,178.42","33,974,178.42",Materials,2372008,US3773161043,New York Stock Exchange Inc.
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Equity,0.11,71.74,"473,468.00","33,966,594.32","33,966,594.32",Real Estate,2927497,US91359E1055,New York Stock Exchange Inc.
IRDM,IRIDIUM COMMUNICATIONS INC,Equity,0.11,9.9,"3,430,727.00","33,964,197.30","33,964,197.30",Telecommunications,B2QH310,US46269C1027,NASDAQ
USPH,US PHYSICAL THERAPY INC,Equity,0.11,63.25,"536,097.00","33,908,135.25","33,908,135.25",Health Care,2911166,US90337L1089,New York Stock Exchange Inc.
WWE,WORLD WRESTLING ENTERTAINMENT INC,Equity,0.11,20.41,"1,644,543.00","33,565,122.63","33,565,122.63",Consumer Discretionary,2503529,US98156Q1085,New York Stock Exchange Inc.
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Equity,0.11,18.61,"1,792,037.00","33,349,808.57","33,349,808.57",Real Estate,BYYTSK6,US4278255009,New York Stock Exchange Inc.
DIN,DINEEQUITY INC,Equity,0.11,45.75,"719,569.00","32,920,281.75","32,920,281.75",Consumer Discretionary,2456957,US2544231069,New York Stock Exchange Inc.
BCOR,BLUCORA INC,Equity,0.11,20.5,"1,605,408.00","32,910,864.00","32,910,864.00",Information Technology,B8L2DV2,US0952291005,NASDAQ
CLW,CLEARWATER PAPER CORP,Equity,0.11,46.35,"703,766.00","32,619,554.10","32,619,554.10",Materials,B3K9Z35,US18538R1032,New York Stock Exchange Inc.
GPRE,GREEN PLAINS INC,Equity,0.11,21.35,"1,521,878.00","32,492,095.30","32,492,095.30",Energy,B11FJD6,US3932221043,NASDAQ
PMC,PHARMERICA CORP,Equity,0.11,24.7,"1,310,566.00","32,370,980.20","32,370,980.20",Health Care,B23CN96,US71714F1049,New York Stock Exchange Inc.
RYAM,RAYONIER ADVANCED MATERIALS INC,Equity,0.11,17.39,"1,853,139.00","32,226,087.21","32,226,087.21",Materials,BN458W9,US75508B1044,New York Stock Exchange Inc.
TISI,TEAM INC,Equity,0.11,25.65,"1,255,905.00","32,213,963.25","32,213,963.25",Industrials,2879123,US8781551002,New York Stock Exchange Inc.
NFBK,NORTHFIELD BANCORP INC,Equity,0.11,16.46,"1,937,515.00","31,891,496.90","31,891,496.90",Financials,B8NB2R6,US66611T1088,NASDAQ
ATW,ATWOOD OCEANICS INC,Equity,0.11,10.04,"3,175,306.00","31,880,072.24","31,880,072.24",Energy,2062440,US0500951084,New York Stock Exchange Inc.
KOP,KOPPERS HOLDINGS INC,Equity,0.11,36.05,"883,325.00","31,843,866.25","31,843,866.25",Materials,B0X46B1,US50060P1066,New York Stock Exchange Inc.
OFIX,ORTHOFIX INTERNATIONAL NV,Equity,0.11,41.67,"761,732.00","31,741,372.44","31,741,372.44",Health Care,2644547,ANN6748L1027,NASDAQ
DPLO,DIPLOMAT PHARMACY INC,Equity,0.11,17.14,"1,850,662.00","31,720,346.68","31,720,346.68",Health Care,BRB38H9,US25456K1016,New York Stock Exchange Inc.
RTEC,RUDOLPH TECHNOLOGIES INC,Equity,0.11,23.9,"1,322,002.00","31,595,847.80","31,595,847.80",Information Technology,2518415,US7812701032,New York Stock Exchange Inc.
GES,GUESS INC,Equity,0.11,12.04,"2,623,522.00","31,587,204.88","31,587,204.88",Consumer Discretionary,2387109,US4016171054,New York Stock Exchange Inc.
AROC,ARCHROCK INC,Equity,0.11,10.5,"3,004,259.00","31,544,719.50","31,544,719.50",Energy,BYRGSX7,US03957W1062,New York Stock Exchange Inc.
GCO,GENESCO INC,Equity,0.11,37.2,"843,375.00","31,373,550.00","31,373,550.00",Consumer Discretionary,2367101,US3715321028,New York Stock Exchange Inc.
PEI,PENNSYLVANIA REAL ESTATE INVESTMEN,Equity,0.11,10.7,"2,906,371.00","31,098,169.70","31,098,169.70",Real Estate,2680767,US7091021078,New York Stock Exchange Inc.
DEL,DELTIC TIMBER CORP,Equity,0.1,67.86,"452,730.00","30,722,257.80","30,722,257.80",Materials,2267438,US2478501008,New York Stock Exchange Inc.
CBB,CINCINNATI BELL INC,Equity,0.1,17,"1,804,469.00","30,675,973.00","30,675,973.00",Telecommunications,BD5CWW7,US1718715022,New York Stock Exchange Inc.
CRAY,CRAY INC,Equity,0.1,17.75,"1,715,590.00","30,451,722.50","30,451,722.50",Information Technology,B16NWY7,US2252233042,NASDAQ
CCC,CALGON CARBON CORP,Equity,0.1,14.05,"2,163,083.00","30,391,316.15","30,391,316.15",Materials,2164368,US1296031065,New York Stock Exchange Inc.
PETS,PETMED EXPRESS INC,Equity,0.1,35.09,"865,962.00","30,386,606.58","30,386,606.58",Consumer Discretionary,2143099,US7163821066,NASDAQ
NX,QUANEX BUILDING PRODUCTS CORP,Equity,0.1,20.6,"1,469,049.00","30,262,409.40","30,262,409.40",Industrials,B2QXCJ9,US7476191041,New York Stock Exchange Inc.
QSII,QUALITY SYSTEMS INC,Equity,0.1,15.36,"1,969,664.00","30,254,039.04","30,254,039.04",Health Care,2715391,US7475821044,NASDAQ
HSTM,HEALTHSTREAM INC,Equity,0.1,27.87,"1,084,382.00","30,221,726.34","30,221,726.34",Health Care,2577870,US42222N1037,NASDAQ
TRST,TRUSTCO BANK CORP,Equity,0.1,7.35,"4,080,936.00","29,994,879.60","29,994,879.60",Financials,2906429,US8983491056,NASDAQ
ATNI,ATN INTERNATIONAL INC,Equity,0.1,65.44,"456,170.00","29,851,764.80","29,851,764.80",Telecommunications,BDC84D3,US00215F1075,NASDAQ
CENX,CENTURY ALUMINUM,Equity,0.1,14.42,"2,066,169.00","29,794,156.98","29,794,156.98",Materials,2186254,US1564311082,NASDAQ
