iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Nov 30, 2017"
Total Net Assets,"36,278,597,641.36"
Shares Outstanding,"468,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TIVO","TIVO CORP","Equity","0.28","17.80","5,671,998.00","100,961,564.40","100,961,564.40","Information Technology","BD8FFY6","US88870P1066","NASDAQ"
"NSP","INSPERITY INC","Equity","0.28","117.90","856,124.00","100,937,019.60","100,937,019.60","Industrials","2007281","US45778Q1076","New York Stock Exchange Inc."
"ITRI","ITRON INC","Equity","0.28","64.45","1,564,564.00","100,836,149.80","100,836,149.80","Information Technology","2471949","US4657411066","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.27","19.57","5,104,182.00","99,888,841.74","99,888,841.74","Real Estate","B28YD08","US76131N1019","NASDAQ"
"VIAV","VIAVI SOLUTIONS INC","Equity","0.27","9.37","10,589,532.00","99,223,914.84","99,223,914.84","Information Technology","BYXB201","US9255501051","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.27","57.69","1,697,383.00","97,922,025.27","97,922,025.27","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"VG","VONAGE HOLDINGS CORP","Equity","0.27","10.18","9,611,215.00","97,842,168.70","97,842,168.70","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.27","28.74","3,388,479.00","97,384,886.46","97,384,886.46","Financials","2862156","US90984P3038","NASDAQ"
"MTH","MERITAGE CORP","Equity","0.27","54.95","1,763,126.00","96,883,773.70","96,883,773.70","Consumer Discretionary","2601326","US59001A1025","New York Stock Exchange Inc."
"PLXS","PLEXUS CORP","Equity","0.27","62.51","1,544,376.00","96,538,943.76","96,538,943.76","Information Technology","2692160","US7291321005","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.26","36.40","2,646,963.00","96,349,453.20","96,349,453.20","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"SRCI","SRC ENERGY INC","Equity","0.26","8.76","10,981,859.00","96,201,084.84","96,201,084.84","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.26","71.50","1,344,656.00","96,142,904.00","96,142,904.00","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.26","74.40","1,290,970.00","96,048,168.00","96,048,168.00","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"DORM","DORMAN PRODUCTS INC","Equity","0.26","68.31","1,399,301.00","95,586,251.31","95,586,251.31","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.26","61.38","1,550,539.00","95,172,083.82","95,172,083.82","Information Technology","B07LST0","US3020811044","NASDAQ"
"MDR","MCDERMOTT INTERNATIONAL INC","Equity","0.26","7.26","13,075,660.00","94,929,291.60","94,929,291.60","Energy","2550310","PA5800371096","New York Stock Exchange Inc."
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.26","126.07","742,557.00","93,614,160.99","93,614,160.99","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"MGLN","MAGELLAN HEALTH INC","Equity","0.26","84.50","1,099,218.00","92,883,921.00","92,883,921.00","Health Care","2307787","US5590792074","NASDAQ"
"PRGS","PROGRESS SOFTWARE CORP","Equity","0.25","41.34","2,233,661.00","92,339,545.74","92,339,545.74","Information Technology","2705198","US7433121008","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.25","72.70","1,268,560.00","92,224,312.00","92,224,312.00","Financials","2447821","US4538361084","NASDAQ"
"NWN","NORTHWEST NATURAL GAS","Equity","0.25","69.15","1,328,564.00","91,870,200.60","91,870,200.60","Utilities","2649586","US6676551046","New York Stock Exchange Inc."
"OMCL","OMNICELL INC","Equity","0.25","52.40","1,724,513.00","90,364,481.20","90,364,481.20","Health Care","2789523","US68213N1090","NASDAQ"
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.25","22.23","4,063,667.00","90,335,317.41","90,335,317.41","Materials","B0L2NP0","US48562P1030","New York Stock Exchange Inc."
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.25","46.85","1,924,242.00","90,150,737.70","90,150,737.70","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.25","75.50","1,193,839.00","90,134,844.50","90,134,844.50","Industrials","2330318","US30214U1025","NASDAQ"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.25","37.80","2,360,422.00","89,223,951.60","89,223,951.60","Health Care","B72ZBG4","US8684591089","NASDAQ"
"ALGT","ALLEGIANT TRAVEL","Equity","0.24","152.00","579,619.00","88,102,088.00","88,102,088.00","Industrials","B15M2C3","US01748X1028","NASDAQ"
"BANR","BANNER CORP","Equity","0.24","57.59","1,528,472.00","88,024,702.48","88,024,702.48","Financials","2346003","US06652V2088","NASDAQ"
"RH","RH","Equity","0.24","101.39","867,513.00","87,957,143.07","87,957,143.07","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.24","46.70","1,875,778.00","87,598,832.60","87,598,832.60","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","17.65","4,954,193.00","87,441,506.45","87,441,506.45","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"IRBT","IROBOT CORP","Equity","0.24","68.62","1,274,279.00","87,441,024.98","87,441,024.98","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.24","28.76","3,032,595.00","87,217,432.20","87,217,432.20","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"FLOW","SPX FLOW INC","Equity","0.24","44.77","1,943,694.00","87,019,180.38","87,019,180.38","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.24","41.99","2,071,837.00","86,996,435.63","86,996,435.63","Financials","BMH0MP5","US81768T1088","NASDAQ"
"BRC","BRADY CORP CLASS A","Equity","0.24","39.10","2,213,819.00","86,560,322.90","86,560,322.90","Industrials","2117726","US1046741062","New York Stock Exchange Inc."
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","Equity","0.24","31.73","2,726,476.00","86,511,083.48","86,511,083.48","Financials","2191300","US0256762065","New York Stock Exchange Inc."
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.24","64.70","1,335,440.00","86,402,968.00","86,402,968.00","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"TIME","TIME INC","Equity","0.24","18.60","4,643,566.00","86,370,327.60","86,370,327.60","Consumer Discretionary","BMM2870","US8872281048","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.24","58.90","1,460,728.00","86,036,879.20","86,036,879.20","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"NPO","ENPRO INDUSTRIES INC","Equity","0.24","86.37","993,662.00","85,822,586.94","85,822,586.94","Industrials","2951292","US29355X1072","New York Stock Exchange Inc."
"ABCB","AMERIS BANCORP","Equity","0.23","49.60","1,720,998.00","85,361,500.80","85,361,500.80","Financials","2038849","US03076K1088","NASDAQ"
"MDCO","MEDICINES","Equity","0.23","29.00","2,943,199.00","85,352,771.00","85,352,771.00","Health Care","2616773","US5846881051","NASDAQ"
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","Equity","0.23","56.65","1,494,155.00","84,643,880.75","84,643,880.75","Industrials","2568090","US5771281012","NASDAQ"
"LTC","LTC PROPERTIES REIT INC","Equity","0.23","45.84","1,840,186.00","84,354,126.24","84,354,126.24","Real Estate","2498788","US5021751020","New York Stock Exchange Inc."
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.23","18.65","4,443,024.00","82,862,397.60","82,862,397.60","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"AXL","AMERICAN AXLE AND MANUFACTURING HO","Equity","0.23","17.95","4,614,542.00","82,831,028.90","82,831,028.90","Consumer Discretionary","2382416","US0240611030","New York Stock Exchange Inc."
"FELE","FRANKLIN ELECTRIC INC","Equity","0.23","46.30","1,778,523.00","82,345,614.90","82,345,614.90","Industrials","2350383","US3535141028","NASDAQ"
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.23","28.35","2,892,638.00","82,006,287.30","82,006,287.30","Financials","2352806","US3202091092","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.22","19.60","4,162,963.00","81,594,074.80","81,594,074.80","Health Care","2982924","US84763A1088","NASDAQ"
"FNGN","FINANCIAL ENGINES INC","Equity","0.22","27.90","2,922,931.00","81,549,774.90","81,549,774.90","Financials","B65V2X6","US3174851002","NASDAQ"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Equity","0.22","24.83","3,279,405.00","81,427,626.15","81,427,626.15","Information Technology","2498001","US5012421013","NASDAQ"
"BRKS","BROOKS AUTOMATION INC","Equity","0.22","24.89","3,248,144.00","80,846,304.16","80,846,304.16","Information Technology","2145460","US1143401024","NASDAQ"
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","16.93","4,767,595.00","80,715,383.35","80,715,383.35","Financials","B523Z73","US6673401039","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.22","28.84","2,769,638.00","79,876,359.92","79,876,359.92","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"MEI","METHODE ELECTRONICS INC","Equity","0.22","47.10","1,694,692.00","79,819,993.20","79,819,993.20","Information Technology","2583297","US5915202007","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.22","71.40","1,115,794.00","79,667,691.60","79,667,691.60","Materials","2245597","US45768S1050","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","56.90","1,398,237.00","79,559,685.30","79,559,685.30","Industrials","2510790","US3498531017","NASDAQ"
"FCN","FTI CONSULTING INC","Equity","0.22","43.01","1,843,816.00","79,302,526.16","79,302,526.16","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"EBIX","EBIX INC","Equity","0.22","77.30","1,021,718.00","78,978,801.40","78,978,801.40","Information Technology","2008400","US2787152063","NASDAQ"
"NBTB","NBT BANCORP INC","Equity","0.21","38.84","2,013,124.00","78,189,736.16","78,189,736.16","Financials","2626459","US6287781024","NASDAQ"
"ESE","ESCO TECHNOLOGIES INC","Equity","0.21","65.35","1,193,113.00","77,969,934.55","77,969,934.55","Industrials","2321583","US2963151046","New York Stock Exchange Inc."
