iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Sep 29, 2017"
Total Net Assets,"33,765,080,116.06"
Shares Outstanding,"455,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.22","20.25","3,613,322.00","73,169,770.50","73,169,770.50","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"NSP","INSPERITY INC","Equity","0.22","88.00","829,790.00","73,021,520.00","73,021,520.00","Industrials","2007281","US45778Q1076","New York Stock Exchange Inc."
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","39.92","1,824,681.00","72,841,265.52","72,841,265.52","Financials","BV2CL41","US52471Y1064","NASDAQ"
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.22","26.15","2,779,708.00","72,689,364.20","72,689,364.20","Financials","2352806","US3202091092","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.22","26.97","2,687,732.00","72,488,132.04","72,488,132.04","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"INGN","INOGEN INC","Equity","0.22","95.10","762,166.00","72,481,986.60","72,481,986.60","Health Care","BJSVLL5","US45780L1044","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.22","43.10","1,678,923.00","72,361,581.30","72,361,581.30","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"PFS","PROVIDENT FINANCIAL SERVICES INC","Equity","0.22","26.67","2,712,954.00","72,354,483.18","72,354,483.18","Financials","2171603","US74386T1051","New York Stock Exchange Inc."
"SFLY","SHUTTERFLY INC","Equity","0.22","48.48","1,492,336.00","72,348,449.28","72,348,449.28","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"FLOW","SPX FLOW INC","Equity","0.22","38.56","1,875,384.00","72,314,807.04","72,314,807.04","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.21","51.80","1,388,283.00","71,913,059.40","71,913,059.40","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"OSIS","OSI SYSTEMS INC","Equity","0.21","91.37","785,272.00","71,750,302.64","71,750,302.64","Information Technology","2111579","US6710441055","NASDAQ"
"NBTB","NBT BANCORP INC","Equity","0.21","36.72","1,952,275.00","71,687,538.00","71,687,538.00","Financials","2626459","US6287781024","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.21","39.35","1,818,930.00","71,574,895.50","71,574,895.50","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.21","28.47","2,511,458.00","71,501,209.26","71,501,209.26","Financials","B0637D4","US05566U1088","NASDAQ"
"AMED","AMEDISYS INC","Equity","0.21","55.96","1,272,606.00","71,215,031.76","71,215,031.76","Health Care","2024332","US0234361089","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.21","23.39","3,032,595.00","70,932,397.05","70,932,397.05","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"GIMO","GIGAMON INC","Equity","0.21","42.15","1,673,162.00","70,523,778.30","70,523,778.30","Information Technology","BBCRDW8","US37518B1026","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.21","62.65","1,124,308.00","70,437,896.20","70,437,896.20","Industrials","2982399","US78709Y1055","NASDAQ"
"WDFC","WD-40","Equity","0.21","111.90","628,892.00","70,373,014.80","70,373,014.80","Consumer Staples","2944742","US9292361071","NASDAQ"
"WABC","WESTAMERICA BANCORPORATION","Equity","0.21","59.54","1,176,474.00","70,047,261.96","70,047,261.96","Financials","2950374","US9570901036","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.21","21.48","3,258,161.00","69,985,298.28","69,985,298.28","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"MEI","METHODE ELECTRONICS INC","Equity","0.21","42.35","1,651,793.00","69,953,433.55","69,953,433.55","Information Technology","2583297","US5915202007","New York Stock Exchange Inc."
"KAMN","KAMAN CORP","Equity","0.21","55.78","1,250,799.00","69,769,568.22","69,769,568.22","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
"BOBE","BOB EVANS FARMS INC","Equity","0.21","77.51","894,097.00","69,301,458.47","69,301,458.47","Consumer Staples","2107750","US0967611015","NASDAQ"
"ESE","ESCO TECHNOLOGIES INC","Equity","0.21","59.95","1,151,203.00","69,014,619.85","69,014,619.85","Industrials","2321583","US2963151046","New York Stock Exchange Inc."
"ATU","ACTUANT CORP CLASS A","Equity","0.20","25.60","2,669,821.00","68,347,417.60","68,347,417.60","Industrials","2716792","US00508X2036","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.20","24.92","2,741,653.00","68,321,992.76","68,321,992.76","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.20","34.45","1,982,939.00","68,312,248.55","68,312,248.55","Industrials","2548177","US60740F1057","NASDAQ"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Equity","0.20","21.57","3,164,235.00","68,252,548.95","68,252,548.95","Information Technology","2498001","US5012421013","NASDAQ"
"IPXL","IMPAX LABORATORIES INC","Equity","0.20","20.30","3,293,680.00","66,861,704.00","66,861,704.00","Health Care","2373722","US45256B1017","NASDAQ"
"CORE","CORE MARK HOLDING INC","Equity","0.20","32.14","2,079,267.00","66,827,641.38","66,827,641.38","Consumer Discretionary","B0637B2","US2186811046","NASDAQ"
"IOSP","INNOSPEC INC","Equity","0.20","61.65","1,083,335.00","66,787,602.75","66,787,602.75","Materials","2245597","US45768S1050","NASDAQ"
"WD","WALKER & DUNLOP INC","Equity","0.20","52.33","1,269,495.00","66,432,673.35","66,432,673.35","Financials","B4TZV44","US93148P1021","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.20","47.60","1,394,504.00","66,378,390.40","66,378,390.40","Information Technology","2688363","US64111Q1040","NASDAQ"
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.20","45.45","1,454,884.00","66,124,477.80","66,124,477.80","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"AXL","AMERICAN AXLE AND MANUFACTURING HO","Equity","0.20","17.58","3,746,661.00","65,866,300.38","65,866,300.38","Consumer Discretionary","2382416","US0240611030","New York Stock Exchange Inc."
"TGI","TRIUMPH GROUP INC","Equity","0.20","29.75","2,204,662.00","65,588,694.50","65,588,694.50","Industrials","2893071","US8968181011","New York Stock Exchange Inc."
"OCLR","OCLARO INC","Equity","0.19","8.63","7,564,521.00","65,281,816.23","65,281,816.23","Information Technology","B01W5C1","US67555N2062","NASDAQ"
"UVV","UNIVERSAL CORP","Equity","0.19","57.30","1,136,430.00","65,117,439.00","65,117,439.00","Consumer Staples","2923804","US9134561094","New York Stock Exchange Inc."
"CTRE","CARETRUST REIT INC","Equity","0.19","19.04","3,405,464.00","64,840,034.56","64,840,034.56","Real Estate","BMP8TL6","US14174T1079","NASDAQ"
"HF","HFF INC CLASS A","Equity","0.19","39.56","1,638,863.00","64,833,420.28","64,833,420.28","Real Estate","B1Q1RT1","US40418F1084","New York Stock Exchange Inc."
"ITGR","INTEGER HOLDINGS CORP","Equity","0.19","51.15","1,262,024.00","64,552,527.60","64,552,527.60","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"RMBS","RAMBUS INC","Equity","0.19","13.35","4,828,158.00","64,455,909.30","64,455,909.30","Information Technology","2721967","US7509171069","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.19","38.32","1,679,773.00","64,368,901.36","64,368,901.36","Health Care","2731654","US7599161095","NASDAQ"
"NP","NEENAH PAPER INC","Equity","0.19","85.55","751,506.00","64,291,338.30","64,291,338.30","Materials","B03W0P7","US6400791090","New York Stock Exchange Inc."
"BMI","BADGER METER INC","Equity","0.19","49.00","1,306,812.00","64,033,788.00","64,033,788.00","Information Technology","2069128","US0565251081","New York Stock Exchange Inc."
"MXL","MAXLINEAR INC","Equity","0.19","23.75","2,688,506.00","63,852,017.50","63,852,017.50","Information Technology","B3RDWC8","US57776J1007","New York Stock Exchange Inc."
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.19","40.45","1,574,585.00","63,691,963.25","63,691,963.25","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"EBIX","EBIX INC","Equity","0.19","65.25","973,811.00","63,541,167.75","63,541,167.75","Information Technology","2008400","US2787152063","NASDAQ"
"GPI","GROUP AUTOMOTIVE INC","Equity","0.19","72.46","876,757.00","63,529,812.22","63,529,812.22","Consumer Discretionary","2121352","US3989051095","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.19","18.50","3,421,069.00","63,289,776.50","63,289,776.50","Health Care","B018VB0","US60877T1007","NASDAQ"
"HUBG","HUB GROUP INC CLASS A","Equity","0.19","42.95","1,472,344.00","63,237,174.80","63,237,174.80","Industrials","2407632","US4433201062","NASDAQ"
"TTMI","TTM TECHNOLOGIES INC","Equity","0.19","15.37","4,112,268.00","63,205,559.16","63,205,559.16","Information Technology","2635659","US87305R1095","NASDAQ"
"ADC","AGREE REALTY REIT CORP","Equity","0.19","49.08","1,281,073.00","62,875,062.84","62,875,062.84","Real Estate","2062161","US0084921008","New York Stock Exchange Inc."
"FCN","FTI CONSULTING INC","Equity","0.19","35.48","1,768,604.00","62,750,069.92","62,750,069.92","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.19","16.55","3,774,878.00","62,474,230.90","62,474,230.90","Financials","2081133","US1011191053","NASDAQ"
"AAON","AAON INC","Equity","0.19","34.48","1,806,439.00","62,276,984.53","62,276,984.53","Industrials","2268130","US0003602069","NASDAQ"
"STBA","S AND T BANCORP INC","Equity","0.18","39.58","1,570,272.00","62,151,365.76","62,151,365.76","Financials","2781109","US7838591011","NASDAQ"
"FN","FABRINET","Equity","0.18","37.06","1,676,720.00","62,139,243.20","62,139,243.20","Information Technology","B4JSZL8","KYG3323L1005","New York Stock Exchange Inc."
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.18","8.39","7,387,879.00","61,984,304.81","61,984,304.81","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Equity","0.18","14.13","4,375,327.00","61,823,370.51","61,823,370.51","Financials","2351546","US3198291078","New York Stock Exchange Inc."
"APOG","APOGEE ENTERPRISES INC","Equity","0.18","48.26","1,275,679.00","61,564,268.54","61,564,268.54","Industrials","2046176","US0375981091","NASDAQ"
"AMWD","AMERICAN WOODMARK CORP","Equity","0.18","96.25","639,509.00","61,552,741.25","61,552,741.25","Industrials","2030674","US0305061097","NASDAQ"
"GBX","GREENBRIER INC","Equity","0.18","48.15","1,277,548.00","61,513,936.20","61,513,936.20","Industrials","2387530","US3936571013","New York Stock Exchange Inc."
"MDC","MDC HOLDINGS INC","Equity","0.18","33.21","1,843,866.00","61,234,789.86","61,234,789.86","Consumer Discretionary","2561204","US5526761086","New York Stock Exchange Inc."
"TVTY","TIVITY HEALTH INC","Equity","0.18","40.80","1,498,294.00","61,130,395.20","61,130,395.20","Health Care","BD8Q1B8","US88870R1023","NASDAQ"
"THRM","GENTHERM INC","Equity","0.18","37.15","1,643,359.00","61,050,786.85","61,050,786.85","Consumer Discretionary","B8JFD24","US37253A1034","NASDAQ"
"IBP","INSTALLED BUILDING PRODUCTS INC","Equity","0.18","64.80","940,465.00","60,942,132.00","60,942,132.00","Consumer Discretionary","BJSP4C9","US45780R1014","New York Stock Exchange Inc."
"SXI","STANDEX INTERNATIONAL CORP","Equity","0.18","106.20","571,383.00","60,680,874.60","60,680,874.60","Industrials","2840174","US8542311076","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.18","14.43","4,196,145.00","60,550,372.35","60,550,372.35","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"TILE","INTERFACE INC","Equity","0.18","21.90","2,763,731.00","60,525,708.90","60,525,708.90","Industrials","B86V808","US4586653044","NASDAQ"
"WNC","WABASH NATIONAL CORP","Equity","0.18","22.82","2,649,723.00","60,466,678.86","60,466,678.86","Industrials","2932048","US9295661071","New York Stock Exchange Inc."
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Equity","0.18","40.10","1,507,558.00","60,453,075.80","60,453,075.80","Information Technology","2210885","US1263491094","NASDAQ"
"TIME","TIME INC","Equity","0.18","13.50","4,469,797.00","60,342,259.50","60,342,259.50","Consumer Discretionary","BMM2870","US8872281048","New York Stock Exchange Inc."
"BCC","BOISE CASCADE","Equity","0.18","34.90","1,723,485.00","60,149,626.50","60,149,626.50","Materials","B9BP4R1","US09739D1000","New York Stock Exchange Inc."
"PATK","PATRICK INDUSTRIES INC","Equity","0.18","84.10","714,800.00","60,114,680.00","60,114,680.00","Industrials","2673154","US7033431039","NASDAQ"
"OSUR","ORASURE TECHNOLOGIES INC","Equity","0.18","22.50","2,668,276.00","60,036,210.00","60,036,210.00","Health Care","2318790","US68554V1089","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.18","35.70","1,656,642.00","59,142,119.40","59,142,119.40","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"RH","RH","Equity","0.18","70.32","840,702.00","59,118,164.64","59,118,164.64","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"CAL","CALERES INC","Equity","0.18","30.52","1,930,431.00","58,916,754.12","58,916,754.12","Consumer Discretionary","BWX4MD9","US1295001044","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.18","17.13","3,437,382.00","58,882,353.66","58,882,353.66","Energy","2092801","US1445771033","NASDAQ"
"PLUS","EPLUS","Equity","0.18","92.45","636,237.00","58,820,110.65","58,820,110.65","Information Technology","2597748","US2942681071","NASDAQ"
"NAVG","NAVIGATORS GROUP INC","Equity","0.17","58.35","1,002,623.00","58,503,052.05","58,503,052.05","Financials","2627850","US6389041020","NASDAQ"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Equity","0.17","37.19","1,568,132.00","58,318,829.08","58,318,829.08","Consumer Staples","B1P36Y6","US1535272058","NASDAQ"
"CNMD","CONMED CORP","Equity","0.17","52.47","1,111,493.00","58,320,037.71","58,320,037.71","Health Care","2216010","US2074101013","NASDAQ"
"VSTO","VISTA OUTDOOR INC","Equity","0.17","22.94","2,534,235.00","58,135,350.90","58,135,350.90","Consumer Discretionary","BVGC697","US9283771007","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.17","28.65","2,019,968.00","57,872,083.20","57,872,083.20","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"WGO","WINNEBAGO INDUSTRIES INC","Equity","0.17","44.75","1,290,775.00","57,762,181.25","57,762,181.25","Consumer Discretionary","2972721","US9746371007","New York Stock Exchange Inc."
"LZB","LA-Z-BOY INC","Equity","0.17","26.90","2,139,104.00","57,541,897.60","57,541,897.60","Consumer Discretionary","2508405","US5053361078","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.17","25.35","2,264,817.00","57,413,110.95","57,413,110.95","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.17","41.46","1,378,878.00","57,168,281.88","57,168,281.88","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"VREX","VAREX IMAGING CORP","Equity","0.17","33.84","1,686,315.00","57,064,899.60","57,064,899.60","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"CUB","CUBIC CORP","Equity","0.17","51.00","1,116,111.00","56,921,661.00","56,921,661.00","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"FSS","FEDERAL SIGNAL CORP","Equity","0.17","21.28","2,670,527.00","56,828,814.56","56,828,814.56","Industrials","2333986","US3138551086","New York Stock Exchange Inc."
"AZZ","AZZ INC","Equity","0.17","48.70","1,162,465.00","56,612,045.50","56,612,045.50","Industrials","2067672","US0024741045","New York Stock Exchange Inc."
"KRA","KRATON CORP","Equity","0.17","40.44","1,393,367.00","56,347,761.48","56,347,761.48","Materials","B547X79","US50077C1062","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.17","147.55","380,824.00","56,190,581.20","56,190,581.20","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"SCSS","SELECT COMFORT CORP","Equity","0.17","31.05","1,808,609.00","56,157,309.45","56,157,309.45","Consumer Discretionary","2320892","US81616X1037","NASDAQ"
"AAOI","APPLIED OPTOELECTRONICS INC","Equity","0.17","64.67","866,816.00","56,056,990.72","56,056,990.72","Information Technology","BDW0D09","US03823U1025","NASDAQ"
"XPER","XPERI CORP","Equity","0.17","25.30","2,214,720.00","56,032,416.00","56,032,416.00","Information Technology","BYXQNK3","US98421B1008","NASDAQ"
"SPXC","SPX CORP","Equity","0.17","29.34","1,907,171.00","55,956,397.14","55,956,397.14","Industrials","2787185","US7846351044","New York Stock Exchange Inc."
"VVI","VIAD CORP","Equity","0.17","60.90","916,525.00","55,816,372.50","55,816,372.50","Industrials","B01KGF5","US92552R4065","New York Stock Exchange Inc."
"BABY","NATUS MEDICAL INC","Equity","0.16","37.50","1,472,790.00","55,229,625.00","55,229,625.00","Health Care","2771133","US6390501038","NASDAQ"
"CNSL","CONSOLIDATED COMMUNICATIONS HOLDIN","Equity","0.16","19.08","2,889,578.00","55,133,148.24","55,133,148.24","Telecommunications","B07LSQ7","US2090341072","NASDAQ"
"HTLD","HEARTLAND EXPRESS INC","Equity","0.16","25.08","2,198,337.00","55,134,291.96","55,134,291.96","Industrials","2414018","US4223471040","NASDAQ"
"MDXG","MIMEDX GROUP INC","Equity","0.16","11.88","4,632,826.00","55,037,972.88","55,037,972.88","Health Care","B1Z3TW5","US6024961012","NASDAQ"
"CALM","CAL MAINE FOODS INC","Equity","0.16","41.10","1,337,087.00","54,954,275.70","54,954,275.70","Consumer Staples","2158781","US1280302027","NASDAQ"
"EGHT","8X8 INC","Equity","0.16","13.50","4,061,159.00","54,825,646.50","54,825,646.50","Information Technology","2037170","US2829141009","NASDAQ"
"MATX","MATSON INC","Equity","0.16","28.18","1,936,442.00","54,568,935.56","54,568,935.56","Industrials","B8GNC91","US57686G1058","New York Stock Exchange Inc."
"ASIX","ADVANSIX INC","Equity","0.16","39.75","1,361,154.00","54,105,871.50","54,105,871.50","Materials","BYMMZL7","US00773T1016","New York Stock Exchange Inc."
"AIR","AAR CORP","Equity","0.16","37.78","1,430,510.00","54,044,667.80","54,044,667.80","Industrials","2001119","US0003611052","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.16","29.02","1,857,302.00","53,898,904.04","53,898,904.04","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.16","39.23","1,372,656.00","53,849,294.88","53,849,294.88","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"AAXN","AXON ENTERPRISE INC","Equity","0.16","22.67","2,346,858.00","53,203,270.86","53,203,270.86","Industrials","BDT5S35","US05464C1018","NASDAQ"
"BRKL","BROOKLINE BANCORP INC","Equity","0.16","15.50","3,426,033.00","53,103,511.50","53,103,511.50","Financials","2967675","US11373M1071","NASDAQ"
"JCP","JC PENNEY INC","Equity","0.16","3.81","13,924,759.00","53,053,331.79","53,053,331.79","Consumer Discretionary","2680303","US7081601061","New York Stock Exchange Inc."
"ECOL","US ECOLOGY INC","Equity","0.16","53.80","980,462.00","52,748,855.60","52,748,855.60","Industrials","2772396","US91732J1025","NASDAQ"
"GOV","GOVERNMENT PROPERTIES INCOME TRUST","Equity","0.16","18.77","2,806,516.00","52,678,305.32","52,678,305.32","Real Estate","B4ZG8D9","US38376A1034","NASDAQ"
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.16","127.71","411,584.00","52,563,392.64","52,563,392.64","Information Technology","2974329","US5949724083","NASDAQ"
"RAVN","RAVEN INDUSTRIES INC","Equity","0.16","32.40","1,620,159.00","52,493,151.60","52,493,151.60","Industrials","2725851","US7542121089","NASDAQ"
"SYKE","SYKES ENTERPRISES INC","Equity","0.16","29.16","1,792,575.00","52,271,487.00","52,271,487.00","Information Technology","2860536","US8712371033","NASDAQ"
"TNC","TENNANT","Equity","0.16","66.20","788,586.00","52,204,393.20","52,204,393.20","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"CVGW","CALAVO GROWERS INC","Equity","0.15","73.20","710,015.00","51,973,098.00","51,973,098.00","Consumer Staples","2859200","US1282461052","NASDAQ"
"LHCG","LHC GROUP INC","Equity","0.15","70.92","730,889.00","51,834,647.88","51,834,647.88","Health Care","B06DT50","US50187A1079","NASDAQ"
"CHS","CHICOS FAS INC","Equity","0.15","8.95","5,764,239.00","51,589,939.05","51,589,939.05","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"AVAV","AEROVIRONMENT INC","Equity","0.15","54.12","953,148.00","51,584,369.76","51,584,369.76","Industrials","B1P5YY8","US0080731088","NASDAQ"
"USCR","US CONCRETE INC","Equity","0.15","76.30","675,411.00","51,533,859.30","51,533,859.30","Materials","B4M8043","US90333L2016","NASDAQ"
"ADTN","ADTRAN INC","Equity","0.15","24.00","2,147,311.00","51,535,464.00","51,535,464.00","Information Technology","2052924","US00738A1060","NASDAQ"
"BEL","BELMOND LTD CLASS A","Equity","0.15","13.65","3,769,165.00","51,449,102.25","51,449,102.25","Consumer Discretionary","BNFZBM9","BMG1154H1079","New York Stock Exchange Inc."
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Equity","0.15","10.62","4,817,368.00","51,160,448.16","51,160,448.16","Real Estate","B02T2D1","US35471R1068","Nyse Mkt Llc"
"BCOR","BLUCORA INC","Equity","0.15","25.30","2,018,296.00","51,062,888.80","51,062,888.80","Information Technology","B8L2DV2","US0952291005","NASDAQ"
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Equity","0.15","61.10","832,916.00","50,891,167.60","50,891,167.60","Consumer Discretionary","2855855","US0434361046","New York Stock Exchange Inc."
"LABL","MULTI COLOR CORP","Equity","0.15","81.95","620,079.00","50,815,474.05","50,815,474.05","Industrials","2609858","US6253831043","NASDAQ"
"DIOD","DIODES INC","Equity","0.15","29.93","1,696,286.00","50,769,839.98","50,769,839.98","Information Technology","2270500","US2545431015","NASDAQ"
"MANT","MANTECH INTERNATIONAL CORP CLASS A","Equity","0.15","44.15","1,149,190.00","50,736,738.50","50,736,738.50","Information Technology","2825308","US5645631046","NASDAQ"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.15","31.83","1,589,602.00","50,597,031.66","50,597,031.66","Information Technology","2389558","US1013881065","NASDAQ"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.15","1.00","50,588,633.00","50,588,632.61","50,588,632.61","Cash and/or Derivatives","-","US0669224778","-"
"RMAX","RE MAX HOLDINGS INC CLASS A","Equity","0.15","63.55","794,981.00","50,521,042.55","50,521,042.55","Real Estate","BF23JJ3","US75524W1080","New York Stock Exchange Inc."
"CHCO","CITY HOLDING","Equity","0.15","71.91","701,796.00","50,466,150.36","50,466,150.36","Financials","2161778","US1778351056","NASDAQ"
"WETF","WISDOMTREE INVESTMENTS INC","Equity","0.15","10.18","4,950,387.00","50,394,939.66","50,394,939.66","Financials","2476513","US97717P1049","NASDAQ"
"EGOV","NIC INC","Equity","0.15","17.15","2,927,997.00","50,215,148.55","50,215,148.55","Information Technology","2438126","US62914B1008","NASDAQ"
"AMSF","AMERISAFE INC","Equity","0.15","58.20","853,450.00","49,670,790.00","49,670,790.00","Financials","B0PPHS6","US03071H1005","NASDAQ"
"SCSC","SCANSOURCE INC","Equity","0.15","43.65","1,137,500.00","49,651,875.00","49,651,875.00","Information Technology","2767756","US8060371072","NASDAQ"
"NE","NOBLE PLC","Equity","0.15","4.60","10,745,382.00","49,428,757.20","49,428,757.20","Energy","BFG3KF2","GB00BFG3KF26","New York Stock Exchange Inc."
"LL","LUMBER LIQUIDATORS HOLDINGS INC","Equity","0.15","38.98","1,262,386.00","49,207,806.28","49,207,806.28","Consumer Discretionary","B5KKQN9","US55003T1079","New York Stock Exchange Inc."
"ACOR","ACORDA THERAPEUTICS INC","Equity","0.15","23.65","2,074,832.00","49,069,776.80","49,069,776.80","Health Care","2925844","US00484M1062","NASDAQ"
"UNT","UNIT CORP","Equity","0.14","20.58","2,365,234.00","48,676,515.72","48,676,515.72","Energy","2925833","US9092181091","New York Stock Exchange Inc."
"ENSG","ENSIGN GROUP INC","Equity","0.14","22.59","2,149,038.00","48,546,768.42","48,546,768.42","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"CCC","CALGON CARBON CORP","Equity","0.14","21.40","2,267,725.00","48,529,315.00","48,529,315.00","Materials","2164368","US1296031065","New York Stock Exchange Inc."
"GNCMA","GENERAL COMMUNICATIONS INC CLASS A","Equity","0.14","40.79","1,187,552.00","48,440,246.08","48,440,246.08","Telecommunications","2365019","US3693851095","NASDAQ"
"ARR","ARMOUR RESIDENTIAL REIT INC","Equity","0.14","26.90","1,797,040.00","48,340,376.00","48,340,376.00","Financials","BYRYKS0","US0423155078","New York Stock Exchange Inc."
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.14","20.07","2,406,423.00","48,296,909.61","48,296,909.61","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"TMP","TOMPKINS FINANCIAL CORP","Equity","0.14","86.14","555,563.00","47,856,196.82","47,856,196.82","Financials","2888613","US8901101092","Nyse Mkt Llc"
"OXM","OXFORD INDUSTRIES INC","Equity","0.14","63.54","751,679.00","47,761,683.66","47,761,683.66","Consumer Discretionary","2665300","US6914973093","New York Stock Exchange Inc."
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Equity","0.14","24.24","1,966,253.00","47,661,972.72","47,661,972.72","Real Estate","BWWCK85","US6378701063","New York Stock Exchange Inc."
"SONC","SONIC CORP","Equity","0.14","25.45","1,869,856.00","47,587,835.20","47,587,835.20","Consumer Discretionary","2821113","US8354511052","NASDAQ"
"ASTE","ASTEC INDUSTRIES INC","Equity","0.14","56.01","848,977.00","47,551,201.77","47,551,201.77","Industrials","2060370","US0462241011","NASDAQ"
"SSP","EW SCRIPPS CLASS A","Equity","0.14","19.11","2,481,933.00","47,429,739.63","47,429,739.63","Consumer Discretionary","2862532","US8110544025","New York Stock Exchange Inc."
"INVA","INNOVIVA INC","Equity","0.14","14.12","3,341,156.00","47,177,122.72","47,177,122.72","Health Care","BDDXF67","US45781M1018","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.14","14.07","3,349,636.00","47,129,378.52","47,129,378.52","Health Care","2982924","US84763A1088","NASDAQ"
"CATM","CARDTRONICS PLC CLASS A","Equity","0.14","23.01","2,037,839.00","46,890,675.39","46,890,675.39","Information Technology","BYT1841","GB00BYT18414","NASDAQ"
"ALOG","ANALOGIC CORP","Equity","0.14","83.75","557,733.00","46,710,138.75","46,710,138.75","Health Care","2032090","US0326572072","NASDAQ"
"SCHL","SCHOLASTIC CORP","Equity","0.14","37.20","1,251,167.00","46,543,412.40","46,543,412.40","Consumer Discretionary","2779234","US8070661058","NASDAQ"
"IPCC","INFINITY PROPERTY AND CASUALTY COR","Equity","0.14","94.20","493,606.00","46,497,685.20","46,497,685.20","Financials","2313739","US45665Q1031","NASDAQ"
