iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Oct 31, 2017"
Total Net Assets,"34,235,870,069.89"
Shares Outstanding,"457,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SAIA","SAIA INC","Equity","0.21","64.80","1,135,964.00","73,610,467.20","73,610,467.20","Industrials","2982399","US78709Y1055","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.21","19.24","3,809,333.00","73,291,566.92","73,291,566.92","Health Care","2418043","US40425J1016","NASDAQ"
"AAT","AMERICAN ASSETS TRUST REIT INC TRU","Equity","0.21","38.79","1,878,832.00","72,879,893.28","72,879,893.28","Real Estate","B3NTLD4","US0240131047","New York Stock Exchange Inc."
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.21","39.89","1,824,681.00","72,786,525.09","72,786,525.09","Financials","BV2CL41","US52471Y1064","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.21","45.05","1,613,516.00","72,688,895.80","72,688,895.80","Information Technology","2475060","US45765U1034","NASDAQ"
"HF","HFF INC CLASS A","Equity","0.21","43.86","1,655,877.00","72,626,765.22","72,626,765.22","Real Estate","B1Q1RT1","US40418F1084","New York Stock Exchange Inc."
"MNRO","MONRO INC","Equity","0.21","49.35","1,468,905.00","72,490,461.75","72,490,461.75","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Equity","0.21","22.65","3,197,041.00","72,412,978.65","72,412,978.65","Information Technology","2498001","US5012421013","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.21","42.55","1,696,313.00","72,178,118.15","72,178,118.15","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"PPBI","PACFIC PREMIER BANCORP INC","Equity","0.21","40.40","1,775,342.00","71,723,816.80","71,723,816.80","Financials","2767217","US69478X1054","NASDAQ"
"CORE","CORE MARK HOLDING INC","Equity","0.21","34.06","2,100,793.00","71,553,009.58","71,553,009.58","Consumer Discretionary","B0637B2","US2186811046","NASDAQ"
"RMBS","RAMBUS INC","Equity","0.21","14.71","4,838,771.00","71,178,321.41","71,178,321.41","Information Technology","2721967","US7509171069","NASDAQ"
"SCL","STEPAN","Equity","0.21","79.86","887,607.00","70,884,295.02","70,884,295.02","Materials","2845005","US8585861003","New York Stock Exchange Inc."
"KAMN","KAMAN CORP","Equity","0.21","55.94","1,263,771.00","70,695,349.74","70,695,349.74","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
"WDFC","WD-40","Equity","0.21","110.85","635,378.00","70,431,651.30","70,431,651.30","Consumer Staples","2944742","US9292361071","NASDAQ"
"WD","WALKER & DUNLOP INC","Equity","0.21","54.89","1,282,655.00","70,404,932.95","70,404,932.95","Financials","B4TZV44","US93148P1021","New York Stock Exchange Inc."
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS INC","Equity","0.20","61.35","1,144,897.00","70,239,430.95","70,239,430.95","Industrials","B01Z8P4","US0491642056","NASDAQ"
"OSIS","OSI SYSTEMS INC","Equity","0.20","88.38","793,450.00","70,125,111.00","70,125,111.00","Information Technology","2111579","US6710441055","NASDAQ"
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.20","47.70","1,469,924.00","70,115,374.80","70,115,374.80","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"TVTY","TIVITY HEALTH INC","Equity","0.20","46.25","1,513,804.00","70,013,435.00","70,013,435.00","Health Care","BD8Q1B8","US88870R1023","NASDAQ"
"BHE","BENCHMARK ELECTRONICS INC","Equity","0.20","30.95","2,254,954.00","69,790,826.30","69,790,826.30","Information Technology","2090816","US08160H1014","New York Stock Exchange Inc."
"BOBE","BOB EVANS FARMS INC","Equity","0.20","77.19","903,403.00","69,733,677.57","69,733,677.57","Consumer Staples","2107750","US0967611015","NASDAQ"
"GPI","GROUP AUTOMOTIVE INC","Equity","0.20","78.57","885,875.00","69,603,198.75","69,603,198.75","Consumer Discretionary","2121352","US3989051095","New York Stock Exchange Inc."
"WABC","WESTAMERICA BANCORPORATION","Equity","0.20","58.23","1,188,694.00","69,217,651.62","69,217,651.62","Financials","2950374","US9570901036","NASDAQ"
"TGI","TRIUMPH GROUP INC","Equity","0.20","31.05","2,227,504.00","69,163,999.20","69,163,999.20","Industrials","2893071","US8968181011","New York Stock Exchange Inc."
"KRA","KRATON CORP","Equity","0.20","49.03","1,407,843.00","69,026,542.29","69,026,542.29","Materials","B547X79","US50077C1062","New York Stock Exchange Inc."
"MDC","MDC HOLDINGS INC","Equity","0.20","37.04","1,862,948.00","69,003,593.92","69,003,593.92","Consumer Discretionary","2561204","US5526761086","New York Stock Exchange Inc."
"ATU","ACTUANT CORP CLASS A","Equity","0.20","25.50","2,697,551.00","68,787,550.50","68,787,550.50","Industrials","2716792","US00508X2036","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.20","24.68","2,770,041.00","68,364,611.88","68,364,611.88","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.20","26.90","2,537,496.00","68,258,642.40","68,258,642.40","Financials","B0637D4","US05566U1088","NASDAQ"
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.20","18.69","3,613,322.00","67,532,988.18","67,532,988.18","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"ESE","ESCO TECHNOLOGIES INC","Equity","0.20","57.95","1,163,141.00","67,404,020.95","67,404,020.95","Industrials","2321583","US2963151046","New York Stock Exchange Inc."
"GBX","GREENBRIER INC","Equity","0.20","52.20","1,290,802.00","67,379,864.40","67,379,864.40","Industrials","2387530","US3936571013","New York Stock Exchange Inc."
"AXL","AMERICAN AXLE AND MANUFACTURING HO","Equity","0.20","17.79","3,785,483.00","67,343,742.57","67,343,742.57","Consumer Discretionary","2382416","US0240611030","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.20","61.85","1,087,710.00","67,274,863.50","67,274,863.50","Materials","2245597","US45768S1050","NASDAQ"
"NTRI","NUTRISYSTEM INC","Equity","0.20","49.95","1,345,321.00","67,198,783.95","67,198,783.95","Consumer Discretionary","2620398","US67069D1081","NASDAQ"
"PATK","PATRICK INDUSTRIES INC","Equity","0.20","93.00","722,226.00","67,167,018.00","67,167,018.00","Industrials","2673154","US7033431039","NASDAQ"
"EBIX","EBIX INC","Equity","0.20","67.95","983,869.00","66,853,898.55","66,853,898.55","Information Technology","2008400","US2787152063","NASDAQ"
"MXL","MAXLINEAR INC","Equity","0.19","24.47","2,716,424.00","66,470,895.28","66,470,895.28","Information Technology","B3RDWC8","US57776J1007","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.19","33.10","2,003,525.00","66,316,677.50","66,316,677.50","Industrials","2548177","US60740F1057","NASDAQ"
"IBP","INSTALLED BUILDING PRODUCTS INC","Equity","0.19","69.70","950,241.00","66,231,797.70","66,231,797.70","Consumer Discretionary","BJSP4C9","US45780R1014","New York Stock Exchange Inc."
"NP","NEENAH PAPER INC","Equity","0.19","86.80","759,308.00","65,907,934.40","65,907,934.40","Materials","B03W0P7","US6400791090","New York Stock Exchange Inc."
"UVV","UNIVERSAL CORP","Equity","0.19","57.35","1,148,180.00","65,848,123.00","65,848,123.00","Consumer Staples","2923804","US9134561094","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.19","46.65","1,408,980.00","65,728,917.00","65,728,917.00","Information Technology","2688363","US64111Q1040","NASDAQ"
"TTMI","TTM TECHNOLOGIES INC","Equity","0.19","15.78","4,154,944.00","65,565,016.32","65,565,016.32","Information Technology","2635659","US87305R1095","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.19","40.99","1,590,941.00","65,212,671.59","65,212,671.59","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"GIMO","GIGAMON INC","Equity","0.19","38.50","1,690,552.00","65,086,252.00","65,086,252.00","Information Technology","BBCRDW8","US37518B1026","New York Stock Exchange Inc."
"CTRE","CARETRUST REIT INC","Equity","0.19","18.90","3,440,808.00","65,031,271.20","65,031,271.20","Real Estate","BMP8TL6","US14174T1079","NASDAQ"
"STBA","S AND T BANCORP INC","Equity","0.19","40.89","1,586,534.00","64,873,375.26","64,873,375.26","Financials","2781109","US7838591011","NASDAQ"
"AKS","AK STEEL HOLDING CORP","Equity","0.19","4.59","14,131,467.00","64,863,433.53","64,863,433.53","Materials","2067735","US0015471081","New York Stock Exchange Inc."
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Equity","0.19","42.34","1,523,162.00","64,490,679.08","64,490,679.08","Information Technology","2210885","US1263491094","NASDAQ"
"HUBG","HUB GROUP INC CLASS A","Equity","0.19","43.30","1,487,572.00","64,411,867.60","64,411,867.60","Industrials","2407632","US4433201062","NASDAQ"
"SFLY","SHUTTERFLY INC","Equity","0.19","42.70","1,507,846.00","64,385,024.20","64,385,024.20","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Equity","0.19","14.56","4,420,729.00","64,365,814.24","64,365,814.24","Financials","2351546","US3198291078","New York Stock Exchange Inc."
"EFII","ELECTRONICS FOR IMAGING INC","Equity","0.19","30.86","2,082,043.00","64,251,846.98","64,251,846.98","Information Technology","2310202","US2860821022","NASDAQ"
"WGO","WINNEBAGO INDUSTRIES INC","Equity","0.19","49.15","1,304,123.00","64,097,645.45","64,097,645.45","Consumer Discretionary","2972721","US9746371007","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.19","43.25","1,478,856.00","63,960,522.00","63,960,522.00","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"TILE","INTERFACE INC","Equity","0.19","22.80","2,792,401.00","63,666,742.80","63,666,742.80","Industrials","B86V808","US4586653044","NASDAQ"
"ASIX","ADVANSIX INC","Equity","0.19","46.27","1,375,254.00","63,633,002.58","63,633,002.58","Materials","BYMMZL7","US00773T1016","New York Stock Exchange Inc."
"AAON","AAON INC","Equity","0.19","35.00","1,814,575.00","63,510,125.00","63,510,125.00","Industrials","2268130","US0003602069","NASDAQ"
"OCLR","OCLARO INC","Equity","0.18","8.27","7,642,917.00","63,206,923.59","63,206,923.59","Information Technology","B01W5C1","US67555N2062","NASDAQ"
"BABY","NATUS MEDICAL INC","Equity","0.18","42.40","1,488,018.00","63,091,963.20","63,091,963.20","Health Care","2771133","US6390501038","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.18","19.15","3,291,907.00","63,040,019.05","63,040,019.05","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"FN","FABRINET","Equity","0.18","37.18","1,694,110.00","62,987,009.80","62,987,009.80","Information Technology","B4JSZL8","KYG3323L1005","New York Stock Exchange Inc."
"AMWD","AMERICAN WOODMARK CORP","Equity","0.18","96.60","646,183.00","62,421,277.80","62,421,277.80","Industrials","2030674","US0305061097","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.18","48.60","1,275,090.00","61,969,374.00","61,969,374.00","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"BCC","BOISE CASCADE","Equity","0.18","35.45","1,741,345.00","61,730,680.25","61,730,680.25","Materials","B9BP4R1","US09739D1000","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.18","37.20","1,656,898.00","61,636,605.60","61,636,605.60","Health Care","2731654","US7599161095","NASDAQ"
"APOG","APOGEE ENTERPRISES INC","Equity","0.18","47.73","1,288,933.00","61,520,772.09","61,520,772.09","Industrials","2046176","US0375981091","NASDAQ"
"CUB","CUBIC CORP","Equity","0.18","54.55","1,127,673.00","61,514,562.15","61,514,562.15","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.18","17.69","3,473,008.00","61,437,511.52","61,437,511.52","Energy","2092801","US1445771033","NASDAQ"
"ADC","AGREE REALTY REIT CORP","Equity","0.18","47.29","1,294,327.00","61,208,723.83","61,208,723.83","Real Estate","2062161","US0084921008","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.18","14.43","4,239,667.00","61,178,394.81","61,178,394.81","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"PLUS","EPLUS","Equity","0.18","95.60","637,078.00","60,904,656.80","60,904,656.80","Information Technology","2597748","US2942681071","NASDAQ"
"CALM","CAL MAINE FOODS INC","Equity","0.18","45.00","1,350,905.00","60,790,725.00","60,790,725.00","Consumer Staples","2158781","US1280302027","NASDAQ"
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.18","15.90","3,813,982.00","60,642,313.80","60,642,313.80","Financials","2081133","US1011191053","NASDAQ"
"AMED","AMEDISYS INC","Equity","0.18","48.11","1,258,429.00","60,543,019.19","60,543,019.19","Health Care","2024332","US0234361089","NASDAQ"
"IPXL","IMPAX LABORATORIES INC","Equity","0.18","18.15","3,327,802.00","60,399,606.30","60,399,606.30","Health Care","2373722","US45256B1017","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.18","156.90","384,772.00","60,370,726.80","60,370,726.80","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.18","43.50","1,386,850.00","60,327,975.00","60,327,975.00","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"WNC","WABASH NATIONAL CORP","Equity","0.18","22.50","2,677,171.00","60,236,347.50","60,236,347.50","Industrials","2932048","US9295661071","New York Stock Exchange Inc."
"SXI","STANDEX INTERNATIONAL CORP","Equity","0.17","103.55","577,305.00","59,779,932.75","59,779,932.75","Industrials","2840174","US8542311076","New York Stock Exchange Inc."
"SCSS","SLEEP NUMBER CORP","Equity","0.17","32.50","1,827,409.00","59,390,792.50","59,390,792.50","Consumer Discretionary","2320892","US81616X1037","NASDAQ"
"MDXG","MIMEDX GROUP INC","Equity","0.17","12.68","4,680,860.00","59,353,304.80","59,353,304.80","Health Care","B1Z3TW5","US6024961012","NASDAQ"
"DIOD","DIODES INC","Equity","0.17","34.34","1,713,864.00","58,854,089.76","58,854,089.76","Information Technology","2270500","US2545431015","NASDAQ"
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.17","42.23","1,393,166.00","58,833,400.18","58,833,400.18","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"NAVG","NAVIGATORS GROUP INC","Equity","0.17","58.00","1,013,057.00","58,757,306.00","58,757,306.00","Financials","2627850","US6389041020","NASDAQ"
"CNMD","CONMED CORP","Equity","0.17","52.22","1,123,055.00","58,645,932.10","58,645,932.10","Health Care","2216010","US2074101013","NASDAQ"
"VREX","VAREX IMAGING CORP","Equity","0.17","34.37","1,703,799.00","58,559,571.63","58,559,571.63","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Equity","0.17","36.91","1,584,394.00","58,479,982.54","58,479,982.54","Consumer Staples","B1P36Y6","US1535272058","NASDAQ"
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.17","7.84","7,443,847.00","58,359,760.48","58,359,760.48","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"LZB","LA-Z-BOY INC","Equity","0.17","26.95","2,161,288.00","58,246,711.60","58,246,711.60","Consumer Discretionary","2508405","US5053361078","New York Stock Exchange Inc."
"BMI","BADGER METER INC","Equity","0.17","43.80","1,320,348.00","57,831,242.40","57,831,242.40","Information Technology","2069128","US0565251081","New York Stock Exchange Inc."
"FSS","FEDERAL SIGNAL CORP","Equity","0.17","21.35","2,698,257.00","57,607,786.95","57,607,786.95","Industrials","2333986","US3138551086","New York Stock Exchange Inc."
"SPXC","SPX CORP","Equity","0.16","29.29","1,926,911.00","56,439,223.19","56,439,223.19","Industrials","2787185","US7846351044","New York Stock Exchange Inc."
"KEM","KEMET CORP","Equity","0.16","25.69","2,191,824.00","56,307,958.56","56,307,958.56","Information Technology","2487612","US4883602074","New York Stock Exchange Inc."
"AIR","AAR CORP","Equity","0.16","38.89","1,445,362.00","56,210,128.18","56,210,128.18","Industrials","2001119","US0003611052","New York Stock Exchange Inc."
"AZZ","AZZ INC","Equity","0.16","47.80","1,174,497.00","56,140,956.60","56,140,956.60","Industrials","2067672","US0024741045","New York Stock Exchange Inc."
"CNSL","CONSOLIDATED COMMUNICATIONS HOLDIN","Equity","0.16","19.17","2,919,564.00","55,968,041.88","55,968,041.88","Telecommunications","B07LSQ7","US2090341072","NASDAQ"
"ACOR","ACORDA THERAPEUTICS INC","Equity","0.16","26.57","2,096,358.00","55,710,713.85","55,710,713.85","Health Care","2925844","US00484M1062","NASDAQ"
"PRAA","PRA GROUP INC","Equity","0.16","27.90","1,996,244.00","55,695,207.60","55,695,207.60","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"THRM","GENTHERM INC","Equity","0.16","33.50","1,660,373.00","55,622,495.50","55,622,495.50","Consumer Discretionary","B8JFD24","US37253A1034","NASDAQ"
"TNC","TENNANT","Equity","0.16","69.35","796,764.00","55,255,583.40","55,255,583.40","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"AMSF","AMERISAFE INC","Equity","0.16","64.70","853,450.00","55,218,215.00","55,218,215.00","Financials","B0PPHS6","US03071H1005","NASDAQ"
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.16","132.26","415,814.00","54,995,559.64","54,995,559.64","Information Technology","2974329","US5949724083","NASDAQ"
"WETF","WISDOMTREE INVESTMENTS INC","Equity","0.16","11.09","4,950,387.00","54,899,791.83","54,899,791.83","Financials","2476513","US97717P1049","NASDAQ"
"EGHT","8X8 INC","Equity","0.16","13.35","4,103,271.00","54,778,667.85","54,778,667.85","Information Technology","2037170","US2829141009","NASDAQ"
"RAVN","RAVEN INDUSTRIES INC","Equity","0.16","33.65","1,626,505.00","54,731,893.25","54,731,893.25","Industrials","2725851","US7542121089","NASDAQ"
"AAXN","AXON ENTERPRISE INC","Equity","0.16","22.97","2,371,204.00","54,466,555.88","54,466,555.88","Industrials","BDT5S35","US05464C1018","NASDAQ"
"MANT","MANTECH INTERNATIONAL CORP CLASS A","Equity","0.16","46.41","1,161,128.00","53,887,950.48","53,887,950.48","Information Technology","2825308","US5645631046","NASDAQ"
"VVI","VIAD CORP","Equity","0.16","58.05","926,019.00","53,755,402.95","53,755,402.95","Industrials","B01KGF5","US92552R4065","New York Stock Exchange Inc."
"VSTO","VISTA OUTDOOR INC","Equity","0.16","20.91","2,560,555.00","53,541,205.05","53,541,205.05","Consumer Discretionary","BVGC697","US9283771007","New York Stock Exchange Inc."
"RMAX","RE MAX HOLDINGS INC CLASS A","Equity","0.16","66.50","803,253.00","53,416,324.50","53,416,324.50","Real Estate","BF23JJ3","US75524W1080","New York Stock Exchange Inc."
"USCR","US CONCRETE INC","Equity","0.16","78.20","682,461.00","53,368,450.20","53,368,450.20","Materials","B4M8043","US90333L2016","NASDAQ"
"BRKL","BROOKLINE BANCORP INC","Equity","0.16","15.40","3,461,565.00","53,308,101.00","53,308,101.00","Financials","2967675","US11373M1071","NASDAQ"
"MATX","MATSON INC","Equity","0.16","27.23","1,956,558.00","53,277,074.34","53,277,074.34","Industrials","B8GNC91","US57686G1058","New York Stock Exchange Inc."
"OSUR","ORASURE TECHNOLOGIES INC","Equity","0.16","19.75","2,695,912.00","53,244,262.00","53,244,262.00","Health Care","2318790","US68554V1089","NASDAQ"
"CVGW","CALAVO GROWERS INC","Equity","0.15","73.70","717,347.00","52,868,473.90","52,868,473.90","Consumer Staples","2859200","US1282461052","NASDAQ"
"CAL","CALERES INC","Equity","0.15","27.33","1,922,645.00","52,545,887.85","52,545,887.85","Consumer Discretionary","BWX4MD9","US1295001044","New York Stock Exchange Inc."
"SYKE","SYKES ENTERPRISES INC","Equity","0.15","28.94","1,811,187.00","52,415,751.78","52,415,751.78","Information Technology","2860536","US8712371033","NASDAQ"
"TIME","TIME INC","Equity","0.15","11.60","4,516,139.00","52,387,212.40","52,387,212.40","Consumer Discretionary","BMM2870","US8872281048","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.15","32.56","1,606,052.00","52,293,053.12","52,293,053.12","Information Technology","2389558","US1013881065","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.15","23.05","2,255,933.00","51,999,255.65","51,999,255.65","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"LABL","MULTI COLOR CORP","Equity","0.15","82.70","626,471.00","51,809,151.70","51,809,151.70","Industrials","2609858","US6253831043","NASDAQ"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Equity","0.15","32.85","1,574,761.00","51,730,898.85","51,730,898.85","Information Technology","BWC52Q6","US83417M1045","NASDAQ"
"TBI","TRUEBLUE INC","Equity","0.15","27.10","1,908,041.00","51,707,911.10","51,707,911.10","Industrials","2519849","US89785X1019","New York Stock Exchange Inc."
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Equity","0.15","61.40","841,564.00","51,672,029.60","51,672,029.60","Consumer Discretionary","2855855","US0434361046","New York Stock Exchange Inc."
"XPER","XPERI CORP","Equity","0.15","23.00","2,237,656.00","51,466,088.00","51,466,088.00","Information Technology","BYXQNK3","US98421B1008","NASDAQ"
"SHLM","A SCHULMAN INC","Equity","0.15","39.30","1,306,274.00","51,336,568.20","51,336,568.20","Materials","2779342","US8081941044","NASDAQ"
"GOV","GOVERNMENT PROPERTIES INCOME TRUST","Equity","0.15","18.17","2,806,516.00","50,994,395.72","50,994,395.72","Real Estate","B4ZG8D9","US38376A1034","NASDAQ"
"EGOV","NIC INC","Equity","0.15","17.00","2,958,359.00","50,292,103.00","50,292,103.00","Information Technology","2438126","US62914B1008","NASDAQ"
"ENSG","ENSIGN GROUP INC","Equity","0.15","23.08","2,171,316.00","50,113,973.28","50,113,973.28","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"BEL","BELMOND LTD CLASS A","Equity","0.15","13.15","3,808,269.00","50,078,737.35","50,078,737.35","Consumer Discretionary","BNFZBM9","BMG1154H1079","New York Stock Exchange Inc."
"CHCO","CITY HOLDING","Equity","0.15","70.49","709,034.00","49,979,806.66","49,979,806.66","Financials","2161778","US1778351056","NASDAQ"
"CCC","CALGON CARBON CORP","Equity","0.15","21.70","2,291,225.00","49,719,582.50","49,719,582.50","Materials","2164368","US1296031065","New York Stock Exchange Inc."
"ABAX","ABAXIS INC","Equity","0.14","48.40","1,020,871.00","49,410,156.40","49,410,156.40","Health Care","2011550","US0025671050","NASDAQ"
"SCSC","SCANSOURCE INC","Equity","0.14","42.95","1,149,250.00","49,360,287.50","49,360,287.50","Information Technology","2767756","US8060371072","NASDAQ"
"AVAV","AEROVIRONMENT INC","Equity","0.14","51.16","963,018.00","49,268,000.88","49,268,000.88","Industrials","B1P5YY8","US0080731088","NASDAQ"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Equity","0.14","24.79","1,986,651.00","49,249,078.29","49,249,078.29","Real Estate","BWWCK85","US6378701063","New York Stock Exchange Inc."
"GNCMA","GENERAL COMMUNICATIONS INC CLASS A","Equity","0.14","40.89","1,199,866.00","49,062,520.74","49,062,520.74","Telecommunications","2365019","US3693851095","NASDAQ"
"OXM","OXFORD INDUSTRIES INC","Equity","0.14","64.60","759,481.00","49,062,472.60","49,062,472.60","Consumer Discretionary","2665300","US6914973093","New York Stock Exchange Inc."
"BGG","BRIGGS AND STRATTON CORP","Equity","0.14","25.20","1,942,013.00","48,938,727.60","48,938,727.60","Industrials","2156581","US1090431099","New York Stock Exchange Inc."
"TMP","TOMPKINS FINANCIAL CORP","Equity","0.14","87.12","561,297.00","48,900,194.64","48,900,194.64","Financials","2888613","US8901101092","Nyse Mkt Llc"
"SAFT","SAFETY INSURANCE GROUP INC","Equity","0.14","82.20","592,932.00","48,739,010.40","48,739,010.40","Financials","2958538","US78648T1007","NASDAQ"
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.14","14.10","3,456,507.00","48,736,748.70","48,736,748.70","Health Care","B018VB0","US60877T1007","NASDAQ"
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Equity","0.14","10.00","4,867,282.00","48,672,820.00","48,672,820.00","Real Estate","B02T2D1","US35471R1068","Nyse Mkt Llc"
"LHCG","LHC GROUP INC","Equity","0.14","66.81","727,895.00","48,630,664.95","48,630,664.95","Health Care","B06DT50","US50187A1079","NASDAQ"
"SONC","SONIC CORP","Equity","0.14","25.40","1,889,220.00","47,986,188.00","47,986,188.00","Consumer Discretionary","2821113","US8354511052","NASDAQ"
"TPRE","THIRD POINT REINSURANCE LTD","Equity","0.14","16.70","2,849,309.00","47,583,460.30","47,583,460.30","Financials","BCZNFT1","BMG8827U1009","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.14","25.34","1,876,572.00","47,552,334.48","47,552,334.48","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"ROCK","GIBRALTAR INDUSTRIES INC","Equity","0.14","33.25","1,428,547.00","47,499,187.75","47,499,187.75","Industrials","2369226","US3746891072","NASDAQ"
"LGIH","LGI HOMES INC","Equity","0.14","60.33","786,205.00","47,431,747.65","47,431,747.65","Consumer Discretionary","BG3G1B4","US50187T1060","NASDAQ"
"HTLD","HEARTLAND EXPRESS INC","Equity","0.14","21.33","2,221,179.00","47,377,748.07","47,377,748.07","Industrials","2414018","US4223471040","NASDAQ"
"BGC","GENERAL CABLE CORP","Equity","0.14","20.95","2,259,843.00","47,343,710.85","47,343,710.85","Industrials","2369851","US3693001089","New York Stock Exchange Inc."
"COKE","COCA COLA BOTTLING","Equity","0.14","225.56","209,818.00","47,326,548.08","47,326,548.08","Consumer Staples","2206721","US1910981026","NASDAQ"
"VRTU","VIRTUSA CORP","Equity","0.14","38.16","1,236,072.00","47,168,507.52","47,168,507.52","Information Technology","B1YWRN0","US92827P1021","NASDAQ"
"CATM","CARDTRONICS PLC CLASS A","Equity","0.14","22.90","2,058,989.00","47,150,848.10","47,150,848.10","Information Technology","BYT1841","GB00BYT18414","NASDAQ"
"ECOL","US ECOLOGY INC","Equity","0.14","47.55","990,614.00","47,103,695.70","47,103,695.70","Industrials","2772396","US91732J1025","NASDAQ"
"IPCC","INFINITY PROPERTY AND CASUALTY COR","Equity","0.14","94.35","498,682.00","47,050,646.70","47,050,646.70","Financials","2313739","US45665Q1031","NASDAQ"
"PJC","PIPER JAFFRAY","Equity","0.14","73.10","642,021.00","46,931,735.10","46,931,735.10","Financials","2227089","US7240781002","New York Stock Exchange Inc."
"SCHL","SCHOLASTIC CORP","Equity","0.14","36.94","1,264,139.00","46,697,294.66","46,697,294.66","Consumer Discretionary","2779234","US8070661058","NASDAQ"
"CEVA","CEVA INC","Equity","0.14","48.30","966,697.00","46,691,465.10","46,691,465.10","Information Technology","2986937","US1572101053","NASDAQ"
"WWE","WORLD WRESTLING ENTERTAINMENT INC","Equity","0.14","26.53","1,757,561.00","46,628,093.33","46,628,093.33","Consumer Discretionary","2503529","US98156Q1085","New York Stock Exchange Inc."
"CHS","CHICOS FAS INC","Equity","0.14","7.99","5,824,023.00","46,533,943.77","46,533,943.77","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"ARR","ARMOUR RESIDENTIAL REIT INC","Equity","0.14","25.05","1,856,000.00","46,492,800.00","46,492,800.00","Financials","BYRYKS0","US0423155078","New York Stock Exchange Inc."
