Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
LTC,LTC PROPERTIES REIT INC,Equity,0.26,49.27,"2,387,644.00","117,639,219.88","117,639,219.88",Real Estate,2498788,US5021751020,New York Stock Exchange Inc.
AAON,AAON INC,Equity,0.26,47.81,"2,444,273.00","116,860,692.13","116,860,692.13",Industrials,2268130,US0003602069,NASDAQ
AXE,ANIXTER INTERNATIONAL INC,Equity,0.26,66.85,"1,742,810.00","116,506,848.50","116,506,848.50",Information Technology,2468844,US0352901054,New York Stock Exchange Inc.
LTXB,LEGACYTEXAS FINANCIAL GROUP INC,Equity,0.26,42.42,"2,728,489.00","115,742,503.38","115,742,503.38",Financials,BV2CL41,US52471Y1064,NASDAQ
UCBI,UNITED COMMUNITY BANKS INC,Equity,0.26,27.6,"4,184,363.00","115,488,418.80","115,488,418.80",Financials,2862156,US90984P3038,NASDAQ
KN,KNOWLES CORP,Equity,0.26,21,"5,473,658.00","114,946,818.00","114,946,818.00",Information Technology,BJTD9L6,US49926D1090,New York Stock Exchange Inc.
CUB,CUBIC CORP,Equity,0.26,66.59,"1,723,745.00","114,784,179.55","114,784,179.55",Industrials,2239266,US2296691064,New York Stock Exchange Inc.
HMN,HORACE MANN EDUCATORS CORP,Equity,0.26,46.23,"2,466,356.00","114,019,637.88","114,019,637.88",Financials,2437112,US4403271046,New York Stock Exchange Inc.
PLXS,PLEXUS CORP,Equity,0.26,62.97,"1,808,747.00","113,896,798.59","113,896,798.59",Information Technology,2692160,US7291321005,NASDAQ
ALGT,ALLEGIANT TRAVEL,Equity,0.26,147.2,"772,790.00","113,754,688.00","113,754,688.00",Industrials,B15M2C3,US01748X1028,NASDAQ
MDC,MDC HOLDINGS INC,Equity,0.25,38.29,"2,956,821.00","113,216,676.09","113,216,676.09",Consumer Discretionary,2561204,US5526761086,New York Stock Exchange Inc.
AVP,AVON PRODUCTS INC,Equity,0.25,4.23,"26,641,264.00","112,692,546.72","112,692,546.72",Consumer Staples,2066721,US0543031027,New York Stock Exchange Inc.
FSS,FEDERAL SIGNAL CORP,Equity,0.25,30.98,"3,625,630.00","112,322,017.40","112,322,017.40",Industrials,2333986,US3138551086,New York Stock Exchange Inc.
GWB,GREAT WESTERN BANCORP INC,Equity,0.25,32.98,"3,404,730.00","112,287,995.40","112,287,995.40",Financials,BRHZ1X6,US3914161043,New York Stock Exchange Inc.
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Equity,0.25,22.12,"5,059,483.00","111,915,763.96","111,915,763.96",Financials,B3V8JL7,US70931T1034,New York Stock Exchange Inc.
MYGN,MYRIAD GENETICS INC,Equity,0.25,25.38,"4,393,667.00","111,511,268.46","111,511,268.46",Health Care,2614153,US62855J1043,NASDAQ
RWT,REDWOOD TRUST REIT INC,Equity,0.25,16.99,"6,561,179.00","111,474,431.21","111,474,431.21",Financials,2730877,US7580754023,New York Stock Exchange Inc.
HI,HILLENBRAND INC,Equity,0.25,29.62,"3,761,028.00","111,401,649.36","111,401,649.36",Industrials,B2QGDP1,US4315711089,New York Stock Exchange Inc.
FWRD,FORWARD AIR CORP,Equity,0.25,64.35,"1,729,650.00","111,302,977.50","111,302,977.50",Industrials,2510790,US3498531017,NASDAQ
FELE,FRANKLIN ELECTRIC INC,Equity,0.25,48.07,"2,312,923.00","111,182,208.61","111,182,208.61",Industrials,2350383,US3535141028,NASDAQ
SEM,SELECT MEDICAL HOLDINGS CORP,Equity,0.25,17.05,"6,513,674.00","111,058,141.70","111,058,141.70",Health Care,B4MF0Q6,US81619Q1058,New York Stock Exchange Inc.
NSA,NATIONAL STORAGE AFFILIATES TRUST,Equity,0.25,32.39,"3,417,982.00","110,708,436.98","110,708,436.98",Real Estate,BWWCK85,US6378701063,New York Stock Exchange Inc.
DRQ,DRIL QUIP INC,Equity,0.25,51.16,"2,163,199.00","110,669,260.84","110,669,260.84",Energy,2116767,US2620371045,New York Stock Exchange Inc.
NMIH,NMI HOLDINGS INC CLASS A,Equity,0.25,26.91,"4,055,418.00","109,131,298.38","109,131,298.38",Financials,BGDW5G5,US6292093050,NASDAQ
MANT,MANTECH INTERNATIONAL CORP CLASS A,Equity,0.24,67.83,"1,604,813.00","108,854,465.79","108,854,465.79",Information Technology,2825308,US5645631046,NASDAQ
IRBT,IROBOT CORP,Equity,0.24,63.87,"1,678,524.00","107,207,327.88","107,207,327.88",Consumer Discretionary,B0J2NS5,US4627261005,NASDAQ
PRGS,PROGRESS SOFTWARE CORP,Equity,0.24,39.92,"2,671,925.00","106,663,246.00","106,663,246.00",Information Technology,2705198,US7433121008,NASDAQ
NSIT,INSIGHT ENTERPRISES INC,Equity,0.24,49.33,"2,148,292.00","105,975,244.36","105,975,244.36",Information Technology,2475060,US45765U1034,NASDAQ
CSGS,CSG SYSTEMS INTERNATIONAL INC,Equity,0.24,52.75,"1,995,988.00","105,288,367.00","105,288,367.00",Information Technology,2210885,US1263491094,NASDAQ
OSIS,OSI SYSTEMS INC,Equity,0.24,104.45,"1,006,601.00","105,139,474.45","105,139,474.45",Information Technology,2111579,US6710441055,NASDAQ
SFLY,SHUTTERFLY INC,Equity,0.24,50.93,"2,059,502.00","104,890,436.86","104,890,436.86",Consumer Discretionary,B188HK1,US82568P3047,NASDAQ
BANR,BANNER CORP,Equity,0.24,56.66,"1,845,797.00","104,582,858.02","104,582,858.02",Financials,2346003,US06652V2088,NASDAQ
SPXC,SPX CORP,Equity,0.23,39.49,"2,643,198.00","104,379,889.02","104,379,889.02",Industrials,2787185,US7846351044,New York Stock Exchange Inc.
NWBI,NORTHWEST BANCSHARES INC,Equity,0.23,16.39,"6,368,335.00","104,377,010.65","104,377,010.65",Financials,B523Z73,US6673401039,NASDAQ
HOPE,HOPE BANCORP INC,Equity,0.23,14.36,"7,239,618.00","103,960,914.48","103,960,914.48",Financials,BYN87K7,US43940T1097,NASDAQ
TSE,TRINSEO,Equity,0.23,42.37,"2,450,504.00","103,827,854.48","103,827,854.48",Materials,BN65SJ4,LU1057788488,New York Stock Exchange Inc.
CROX,CROCS INC,Equity,0.23,26.46,"3,915,560.00","103,605,717.60","103,605,717.60",Consumer Discretionary,B0T7Z62,US2270461096,NASDAQ
USPH,US PHYSICAL THERAPY INC,Equity,0.23,134,"769,009.00","103,047,206.00","103,047,206.00",Health Care,2911166,US90337L1089,New York Stock Exchange Inc.
WABC,WESTAMERICA BANCORPORATION,Equity,0.23,63.25,"1,626,173.00","102,855,442.25","102,855,442.25",Financials,2950374,US9570901036,NASDAQ
SPSC,SPS COMMERCE INC,Equity,0.23,47.67,"2,156,406.00","102,795,874.02","102,795,874.02",Information Technology,B57VWJ3,US78463M1071,NASDAQ
XNCR,XENCOR INC,Equity,0.23,35.65,"2,872,886.00","102,418,385.90","102,418,385.90",Health Care,BGCYWN8,US98401F1057,NASDAQ
KAMN,KAMAN CORP,Equity,0.23,60.47,"1,679,262.00","101,544,973.14","101,544,973.14",Industrials,2483223,US4835481031,New York Stock Exchange Inc.
CSII,CARDIOVASCULAR SYSTEMS INC,Equity,0.23,48.42,"2,087,984.00","101,100,185.28","101,100,185.28",Health Care,B17HG57,US1416191062,NASDAQ
FLOW,SPX FLOW INC,Equity,0.23,39.54,"2,549,419.00","100,804,027.26","100,804,027.26",Industrials,BYMN2T7,US78469X1072,New York Stock Exchange Inc.
BLMN,BLOOMIN BRANDS INC,Equity,0.23,19.31,"5,202,662.00","100,463,403.22","100,463,403.22",Consumer Discretionary,B847RJ0,US0942351083,NASDAQ
ALRM,ALARM.COM HOLDINGS INC,Equity,0.23,47.31,"2,122,070.00","100,395,131.70","100,395,131.70",Information Technology,BYN7H26,US0116421050,NASDAQ
GNL,GLOBAL NET LEASE INC,Equity,0.22,19.79,"5,048,667.00","99,913,119.93","99,913,119.93",Real Estate,BZCFW78,US3793782018,New York Stock Exchange Inc.
ACA,ARCOSA INC,Equity,0.22,34.52,"2,893,322.00","99,877,475.44","99,877,475.44",Industrials,BGPZ5W8,US0396531008,New York Stock Exchange Inc.
MATX,MATSON INC,Equity,0.22,38.41,"2,581,420.00","99,152,342.20","99,152,342.20",Industrials,B8GNC91,US57686G1058,New York Stock Exchange Inc.
DEA,EASTERLY GOVERNMENT PROPERTIES INC,Equity,0.22,21.02,"4,702,615.00","98,848,967.30","98,848,967.30",Real Estate,BVSS693,US27616P1030,New York Stock Exchange Inc.
CHSP,CHESAPEAKE LODGING TRUST REIT,Equity,0.22,26.81,"3,663,998.00","98,231,786.38","98,231,786.38",Real Estate,B4TC8L1,US1652401027,New York Stock Exchange Inc.
CVCO,CAVCO INDUSTRIES INC,Equity,0.22,190.6,"512,341.00","97,652,194.60","97,652,194.60",Consumer Discretionary,2787022,US1495681074,NASDAQ
ELY,CALLAWAY GOLF,Equity,0.22,18.29,"5,330,795.00","97,500,240.55","97,500,240.55",Consumer Discretionary,2173933,US1311931042,New York Stock Exchange Inc.
KTB,KONTOOR BRANDS INC,Equity,0.22,34.69,"2,791,116.00","96,823,814.04","96,823,814.04",Consumer Discretionary,BJTJGC4,US50050N1037,New York Stock Exchange Inc.
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Equity,0.22,43.72,"2,190,586.00","95,772,419.92","95,772,419.92",Consumer Discretionary,B8SW166,US2383371091,NASDAQ
MLI,MUELLER INDUSTRIES INC,Equity,0.21,27.9,"3,407,361.00","95,065,371.90","95,065,371.90",Industrials,2609717,US6247561029,New York Stock Exchange Inc.
DIOD,DIODES INC,Equity,0.21,39.71,"2,387,672.00","94,814,455.12","94,814,455.12",Information Technology,2270500,US2545431015,NASDAQ
BMI,BADGER METER INC,Equity,0.21,54.27,"1,747,101.00","94,815,171.27","94,815,171.27",Information Technology,2069128,US0565251081,New York Stock Exchange Inc.
ATU,ACTUANT CORP CLASS A,Equity,0.21,25.6,"3,701,142.00","94,749,235.20","94,749,235.20",Industrials,2716792,US00508X2036,New York Stock Exchange Inc.
NBTB,NBT BANCORP INC,Equity,0.21,36.22,"2,607,186.00","94,432,276.92","94,432,276.92",Financials,2626459,US6287781024,NASDAQ
PRAA,PRA GROUP INC,Equity,0.21,34.47,"2,733,347.00","94,218,471.09","94,218,471.09",Financials,BSHZ3P9,US69354N1063,NASDAQ
HUBG,HUB GROUP INC CLASS A,Equity,0.21,45.78,"2,048,512.00","93,780,879.36","93,780,879.36",Industrials,2407632,US4433201062,NASDAQ
GHDX,GENOMIC HEALTH INC,Equity,0.21,72.61,"1,287,510.00","93,486,101.10","93,486,101.10",Health Care,B0J2NP2,US37244C1018,NASDAQ
WD,WALKER & DUNLOP INC,Equity,0.21,54.77,"1,702,120.00","93,225,112.40","93,225,112.40",Financials,B4TZV44,US93148P1021,New York Stock Exchange Inc.
EPAY,BOTTOMLINE TECHNOLOGIES INC,Equity,0.21,41.02,"2,272,418.00","93,214,586.36","93,214,586.36",Information Technology,2389558,US1013881065,NASDAQ
MGLN,MAGELLAN HEALTH INC,Equity,0.21,63.94,"1,447,667.00","92,563,827.98","92,563,827.98",Health Care,2307787,US5590792074,NASDAQ
MMSI,MERIT MEDICAL SYSTEMS INC,Equity,0.21,27.98,"3,302,994.00","92,417,772.12","92,417,772.12",Health Care,2580555,US5898891040,NASDAQ
PFS,PROVIDENT FINANCIAL SERVICES INC,Equity,0.21,24.77,"3,702,847.00","91,719,520.19","91,719,520.19",Financials,2171603,US74386T1051,New York Stock Exchange Inc.
GPI,GROUP AUTOMOTIVE INC,Equity,0.2,86.05,"1,057,055.00","90,959,582.75","90,959,582.75",Consumer Discretionary,2121352,US3989051095,New York Stock Exchange Inc.
SFBS,SERVISFIRST BANCSHARES INC,Equity,0.2,32.79,"2,771,065.00","90,863,221.35","90,863,221.35",Financials,BMH0MP5,US81768T1088,NASDAQ
FIX,COMFORT SYSTEMS USA INC,Equity,0.2,41.03,"2,214,193.00","90,848,338.79","90,848,338.79",Industrials,2036047,US1999081045,New York Stock Exchange Inc.
HSC,HARSCO CORP,Equity,0.2,18.84,"4,819,802.00","90,805,069.68","90,805,069.68",Industrials,2412700,US4158641070,New York Stock Exchange Inc.
JRVR,JAMES RIVER GROUP HOLDINGS LTD,Equity,0.2,49.93,"1,818,227.00","90,784,074.11","90,784,074.11",Financials,BT8RWQ5,BMG5005R1079,NASDAQ
CORE,CORE MARK HOLDING INC,Equity,0.2,32.8,"2,759,060.00","90,497,168.00","90,497,168.00",Consumer Discretionary,B0637B2,US2186811046,NASDAQ
LZB,LA-Z-BOY INC,Equity,0.2,32.21,"2,807,642.00","90,434,148.82","90,434,148.82",Consumer Discretionary,2508405,US5053361078,New York Stock Exchange Inc.
MINI,MOBILE MINI INC,Equity,0.2,33.13,"2,706,843.00","89,677,708.59","89,677,708.59",Industrials,2548177,US60740F1057,NASDAQ
SUPN,SUPERNUS PHARMACEUTICALS INC,Equity,0.2,28.11,"3,152,338.00","88,612,221.18","88,612,221.18",Health Care,B72ZBG4,US8684591089,NASDAQ
AX,AXOS FINANCIAL INC,Equity,0.2,27.34,"3,240,169.00","88,586,220.46","88,586,220.46",Financials,BGK38H3,US05465C1009,New York Stock Exchange Inc.
CVGW,CALAVO GROWERS INC,Equity,0.2,93.38,"944,252.00","88,174,251.76","88,174,251.76",Consumer Staples,2859200,US1282461052,NASDAQ
AIR,AAR CORP,Equity,0.2,44.79,"1,966,240.00","88,067,889.60","88,067,889.60",Industrials,2001119,US0003611052,New York Stock Exchange Inc.
KLIC,KULICKE AND SOFFA INDUSTRIES INC,Equity,0.2,22.49,"3,899,651.00","87,703,150.99","87,703,150.99",Information Technology,2498001,US5012421013,NASDAQ
SAFT,SAFETY INSURANCE GROUP INC,Equity,0.2,99.39,"881,660.00","87,628,187.40","87,628,187.40",Financials,2958538,US78648T1007,NASDAQ
PLCE,CHILDRENS PLACE INC,Equity,0.2,92.15,"949,304.00","87,478,363.60","87,478,363.60",Consumer Discretionary,2106791,US1689051076,NASDAQ
LGIH,LGI HOMES INC,Equity,0.2,77.41,"1,126,948.00","87,237,044.68","87,237,044.68",Consumer Discretionary,BG3G1B4,US50187T1060,NASDAQ
PPBI,PACFIC PREMIER BANCORP INC,Equity,0.19,31.7,"2,724,606.00","86,370,010.20","86,370,010.20",Financials,2767217,US69478X1054,NASDAQ
RMBS,RAMBUS INC,Equity,0.19,13.05,"6,617,027.00","86,352,202.35","86,352,202.35",Information Technology,2721967,US7509171069,NASDAQ
OPI,OFFICE PROPERTIES INCOME TRUST,Equity,0.19,29.88,"2,888,326.00","86,303,180.88","86,303,180.88",Real Estate,BYVLR75,US67623C1099,NASDAQ
NYMT,NEW YORK MORTGAGE TRUST REIT INC,Equity,0.19,6.28,"13,704,773.00","86,065,974.44","86,065,974.44",Financials,B01LWM7,US6496045013,NASDAQ
NPO,ENPRO INDUSTRIES INC,Equity,0.19,68.89,"1,248,562.00","86,013,436.18","86,013,436.18",Industrials,2951292,US29355X1072,New York Stock Exchange Inc.
CRAY,CRAY INC,Equity,0.19,34.96,"2,459,313.00","85,977,582.48","85,977,582.48",Information Technology,B16NWY7,US2252233042,NASDAQ
THRM,GENTHERM INC,Equity,0.19,41.83,"2,032,151.00","85,004,876.33","85,004,876.33",Consumer Discretionary,B8JFD24,US37253A1034,NASDAQ
EGOV,NIC INC,Equity,0.19,21.04,"4,031,202.00","84,816,490.08","84,816,490.08",Information Technology,2438126,US62914B1008,NASDAQ
VGR,VECTOR GROUP LTD,Equity,0.19,12.96,"6,514,900.00","84,433,104.00","84,433,104.00",Consumer Staples,2515803,US92240M1080,New York Stock Exchange Inc.
ECOL,US ECOLOGY INC,Equity,0.19,63.55,"1,328,078.00","84,399,356.90","84,399,356.90",Industrials,2772396,US91732J1025,NASDAQ
BHLB,BERKSHIRE HILLS BANCORP INC,Equity,0.19,30.74,"2,738,005.00","84,166,273.70","84,166,273.70",Financials,2606570,US0846801076,New York Stock Exchange Inc.
MXL,MAXLINEAR INC,Equity,0.19,21.85,"3,830,673.00","83,700,205.05","83,700,205.05",Information Technology,B3RDWC8,US57776J1007,New York Stock Exchange Inc.
EHTH,EHEALTH INC,Equity,0.19,72.14,"1,145,854.00","82,661,907.56","82,661,907.56",Financials,B1G0F83,US28238P1093,NASDAQ
ROCK,GIBRALTAR INDUSTRIES INC,Equity,0.19,42.57,"1,940,957.00","82,626,539.49","82,626,539.49",Industrials,2369226,US3746891072,NASDAQ
EGBN,EAGLE BANCORP INC,Equity,0.19,43.01,"1,918,824.00","82,528,620.24","82,528,620.24",Financials,2648055,US2689481065,NASDAQ
UVV,UNIVERSAL CORP,Equity,0.18,54.72,"1,502,559.00","82,220,028.48","82,220,028.48",Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.
CORT,CORCEPT THERAPEUTICS INC,Equity,0.18,13.03,"6,286,032.00","81,906,996.96","81,906,996.96",Health Care,B00SCY1,US2183521028,NASDAQ
MNTA,MOMENTA PHARMACEUTICALS INC,Equity,0.18,13.71,"5,947,792.00","81,544,228.32","81,544,228.32",Health Care,B018VB0,US60877T1007,NASDAQ
CECO,CAREER EDUCATION CORP,Equity,0.18,19.35,"4,210,947.00","81,481,824.45","81,481,824.45",Consumer Discretionary,2143646,US1416651099,NASDAQ
WDR,WADDELL AND REED FINANCIAL INC CLA,Equity,0.18,18,"4,516,640.00","81,299,520.00","81,299,520.00",Financials,2156503,US9300591008,New York Stock Exchange Inc.
BEAT,BIOTELEMETRY INC,Equity,0.18,40.31,"2,016,231.00","81,274,271.61","81,274,271.61",Health Care,BCD7L64,US0906721065,NASDAQ
FORM,FORMFACTOR INC,Equity,0.18,18.07,"4,488,655.00","81,109,995.85","81,109,995.85",Information Technology,2891826,US3463751087,NASDAQ
AROC,ARCHROCK INC,Equity,0.18,10.57,"7,653,296.00","80,895,338.72","80,895,338.72",Energy,BYRGSX7,US03957W1062,New York Stock Exchange Inc.
COKE,COCA COLA CONSOLIDATED INC,Equity,0.18,289.27,"278,900.00","80,677,403.00","80,677,403.00",Consumer Staples,2206721,US1910981026,NASDAQ
OXM,OXFORD INDUSTRIES INC,Equity,0.18,78.11,"1,027,544.00","80,261,461.84","80,261,461.84",Consumer Discretionary,2665300,US6914973093,New York Stock Exchange Inc.
MEI,METHODE ELECTRONICS INC,Equity,0.18,35.96,"2,227,751.00","80,109,925.96","80,109,925.96",Information Technology,2583297,US5915202007,New York Stock Exchange Inc.
AMWD,AMERICAN WOODMARK CORP,Equity,0.18,88.68,"902,125.00","80,000,445.00","80,000,445.00",Industrials,2030674,US0305061097,NASDAQ
CALM,CAL MAINE FOODS INC,Equity,0.18,43.67,"1,821,225.00","79,532,895.75","79,532,895.75",Consumer Staples,2158781,US1280302027,NASDAQ
DIN,DINE BRANDS GLOBAL INC,Equity,0.18,75.19,"1,055,867.00","79,390,639.73","79,390,639.73",Consumer Discretionary,2456957,US2544231069,New York Stock Exchange Inc.
KALU,KAISER ALUMINIUM CORP,Equity,0.18,98.57,"801,689.00","79,022,484.73","79,022,484.73",Materials,B15CJ33,US4830077040,NASDAQ
KRG,KITE REALTY GROUP TRUST REIT,Equity,0.18,15.73,"5,017,789.00","78,929,820.97","78,929,820.97",Real Estate,BPBSZJ1,US49803T3005,New York Stock Exchange Inc.
VVI,VIAD CORP,Equity,0.18,64.64,"1,220,754.00","78,909,538.56","78,909,538.56",Industrials,B01KGF5,US92552R4065,New York Stock Exchange Inc.
MTRN,MATERION CORP,Equity,0.18,64.08,"1,223,280.00","78,387,782.40","78,387,782.40",Materials,2149622,US5766901012,New York Stock Exchange Inc.
EIG,EMPLOYERS HOLDINGS INC,Equity,0.18,43.24,"1,802,562.00","77,942,780.88","77,942,780.88",Financials,B1Q1RR9,US2922181043,New York Stock Exchange Inc.
SNBR,SLEEP NUMBER CORP,Equity,0.18,42.91,"1,815,855.00","77,918,338.05","77,918,338.05",Consumer Discretionary,BF4HN46,US83125X1037,NASDAQ
HA,HAWAIIAN HOLDINGS INC,Equity,0.17,27.08,"2,869,337.00","77,701,645.96","77,701,645.96",Industrials,2408044,US4198791018,NASDAQ
BGS,B AND G FOODS INC,Equity,0.17,19.48,"3,934,060.00","76,635,488.80","76,635,488.80",Consumer Staples,B034L49,US05508R1068,New York Stock Exchange Inc.
AVAV,AEROVIRONMENT INC,Equity,0.17,59.65,"1,280,183.00","76,362,915.95","76,362,915.95",Industrials,B1P5YY8,US0080731088,NASDAQ
CTB,COOPER TIRE AND RUBBER,Equity,0.17,25.27,"3,020,328.00","76,323,688.56","76,323,688.56",Consumer Discretionary,2222608,US2168311072,New York Stock Exchange Inc.
TNC,TENNANT,Equity,0.17,69.5,"1,094,216.00","76,048,012.00","76,048,012.00",Industrials,2883641,US8803451033,New York Stock Exchange Inc.
SBCF,SEACOAST BANKING OF FLORIDA,Equity,0.17,24.66,"3,068,042.00","75,657,915.72","75,657,915.72",Financials,BH65L93,US8117078019,NASDAQ
GCI,GANNETT INC,Equity,0.17,10.86,"6,918,407.00","75,133,900.02","75,133,900.02",Communication,BZ0P429,US36473H1041,New York Stock Exchange Inc.
FCF,FIRST COMMONWEALTH FINANCIAL CORP,Equity,0.17,12.94,"5,779,417.00","74,785,655.98","74,785,655.98",Financials,2351546,US3198291078,New York Stock Exchange Inc.
BCC,BOISE CASCADE,Equity,0.17,31.77,"2,353,787.00","74,779,812.99","74,779,812.99",Materials,B9BP4R1,US09739D1000,New York Stock Exchange Inc.
CHCO,CITY HOLDING,Equity,0.17,75.16,"991,552.00","74,525,048.32","74,525,048.32",Financials,2161778,US1778351056,NASDAQ
SRCI,SRC ENERGY INC,Equity,0.17,5.09,"14,618,091.00","74,406,083.19","74,406,083.19",Energy,BD8ZX20,US78470V1089,Nyse Mkt Llc
IRT,INDEPENDENCE REALTY INC TRUST,Equity,0.17,13.72,"5,421,213.00","74,379,042.36","74,379,042.36",Real Estate,BCRYTK1,US45378A1060,New York Stock Exchange Inc.
PRFT,PERFICIENT INC,Equity,0.17,37.36,"1,984,527.00","74,141,928.72","74,141,928.72",Information Technology,2442547,US71375U1016,NASDAQ
INN,SUMMIT HOTEL PROPERTIES REIT INC,Equity,0.17,11.65,"6,333,920.00","73,790,168.00","73,790,168.00",Real Estate,B3M7R64,US8660821005,New York Stock Exchange Inc.
MED,MEDIFAST INC,Equity,0.17,102.51,"717,635.00","73,564,763.85","73,564,763.85",Consumer Staples,2934033,US58470H1014,New York Stock Exchange Inc.
STBA,S AND T BANCORP INC,Equity,0.17,35.51,"2,069,957.00","73,504,173.07","73,504,173.07",Financials,2781109,US7838591011,NASDAQ
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Equity,0.16,8.75,"8,375,725.00","73,287,593.75","73,287,593.75",Energy,2037062,US42330P1075,New York Stock Exchange Inc.
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Equity,0.16,95.64,"761,343.00","72,814,844.52","72,814,844.52",Real Estate,2927497,US91359E1055,New York Stock Exchange Inc.
STMP,STAMPS.COM INC,Equity,0.16,74.42,"977,688.00","72,759,540.96","72,759,540.96",Consumer Discretionary,B013D75,US8528572006,NASDAQ
AMSF,AMERISAFE INC,Equity,0.16,66.06,"1,090,425.00","72,033,475.50","72,033,475.50",Financials,B0PPHS6,US03071H1005,NASDAQ
SYKE,SYKES ENTERPRISES INC,Equity,0.16,30.16,"2,381,905.00","71,838,254.80","71,838,254.80",Information Technology,2860536,US8712371033,NASDAQ
RAVN,RAVEN INDUSTRIES INC,Equity,0.16,33.05,"2,173,459.00","71,832,819.95","71,832,819.95",Industrials,2725851,US7542121089,NASDAQ
MSTR,MICROSTRATEGY INC CLASS A,Equity,0.16,144.96,"493,946.00","71,602,412.16","71,602,412.16",Information Technology,2974329,US5949724083,NASDAQ
CATM,CARDTRONICS PLC CLASS A,Equity,0.16,31.31,"2,262,977.00","70,853,809.87","70,853,809.87",Information Technology,BYT1841,GB00BYT18414,NASDAQ
WIRE,ENCORE WIRE CORP,Equity,0.16,56.03,"1,258,946.00","70,538,744.38","70,538,744.38",Industrials,2273446,US2925621052,NASDAQ
RCII,RENT-A-CENTER INC,Equity,0.16,26.14,"2,695,085.00","70,449,521.90","70,449,521.90",Consumer Discretionary,2733092,US76009N1000,NASDAQ
VBTX,VERITEX HOLDINGS INC,Equity,0.16,25.37,"2,747,028.00","69,692,100.36","69,692,100.36",Financials,BRCYYB7,US9234511080,NASDAQ
TGI,TRIUMPH GROUP INC,Equity,0.16,23.19,"2,999,070.00","69,548,433.30","69,548,433.30",Industrials,2893071,US8968181011,New York Stock Exchange Inc.
IBP,INSTALLED BUILDING PRODUCTS INC,Equity,0.16,55.1,"1,260,157.00","69,434,650.70","69,434,650.70",Consumer Discretionary,BJSP4C9,US45780R1014,New York Stock Exchange Inc.
VRTU,VIRTUSA CORP,Equity,0.15,40.95,"1,676,360.00","68,646,942.00","68,646,942.00",Information Technology,B1YWRN0,US92827P1021,NASDAQ
AZZ,AZZ INC,Equity,0.15,43.32,"1,577,598.00","68,341,545.36","68,341,545.36",Industrials,2067672,US0024741045,New York Stock Exchange Inc.
ALG,ALAMO GROUP INC,Equity,0.15,117.6,"580,754.00","68,296,670.40","68,296,670.40",Industrials,2021634,US0113111076,New York Stock Exchange Inc.
BRKL,BROOKLINE BANCORP INC,Equity,0.15,14.39,"4,745,115.00","68,282,204.85","68,282,204.85",Financials,2967675,US11373M1071,NASDAQ
VREX,VAREX IMAGING CORP,Equity,0.15,29.55,"2,305,048.00","68,114,168.40","68,114,168.40",Health Care,BDQYWV1,US92214X1063,NASDAQ
PLUS,EPLUS,Equity,0.15,82.79,"821,613.00","68,021,340.27","68,021,340.27",Information Technology,2597748,US2942681071,NASDAQ
BCOR,BLUCORA INC,Equity,0.15,23.34,"2,911,538.00","67,955,296.92","67,955,296.92",Financials,B8L2DV2,US0952291005,NASDAQ
NP,NEENAH INC,Equity,0.15,65.69,"1,016,228.00","66,756,017.32","66,756,017.32",Materials,B03W0P7,US6400791090,New York Stock Exchange Inc.
IPAR,INTER PARFUMS INC,Equity,0.15,64.04,"1,041,648.00","66,707,137.92","66,707,137.92",Consumer Staples,2473150,US4583341098,NASDAQ
GMS,GMS INC,Equity,0.15,27.53,"2,422,847.00","66,700,977.91","66,700,977.91",Industrials,BYY9FS3,US36251C1036,New York Stock Exchange Inc.
ANF,ABERCROMBIE AND FITCH CLASS A,Equity,0.15,16.59,"4,009,614.00","66,519,496.26","66,519,496.26",Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
SM,SM ENERGY,Equity,0.15,10.85,"6,127,938.00","66,488,127.30","66,488,127.30",Energy,2764188,US78454L1008,New York Stock Exchange Inc.
NTGR,NETGEAR INC,Equity,0.15,35.07,"1,895,591.00","66,478,376.37","66,478,376.37",Information Technology,2688363,US64111Q1040,NASDAQ
SCHL,SCHOLASTIC CORP,Equity,0.15,39.35,"1,684,778.00","66,296,014.30","66,296,014.30",Communication,2779234,US8070661058,NASDAQ
TTMI,TTM TECHNOLOGIES INC,Equity,0.15,11.89,"5,574,425.00","66,279,913.25","66,279,913.25",Information Technology,2635659,US87305R1095,NASDAQ
GIII,G III APPAREL GROUP LTD,Equity,0.15,26.82,"2,469,423.00","66,229,924.86","66,229,924.86",Consumer Discretionary,2369721,US36237H1014,NASDAQ
NCI,NAVIGANT CONSULTING INC,Equity,0.15,27.85,"2,377,893.00","66,224,320.05","66,224,320.05",Industrials,2564797,US63935N1072,New York Stock Exchange Inc.
RGNX,REGENXBIO INC,Equity,0.15,35.95,"1,840,574.00","66,168,635.30","66,168,635.30",Health Care,BZ0G875,US75901B1070,NASDAQ
SWM,SCHWEITZER MAUDUIT INTERNATIONAL I,Equity,0.15,35.44,"1,861,634.00","65,976,308.96","65,976,308.96",Materials,2782038,US8085411069,New York Stock Exchange Inc.
